species	assembly	run	read_id	caller	gene5	gene3	chrom5	chrom3	strand5	strand3	boundary5_0based	boundary3_0based	query_gap_nt	status	start5	end5	qstart5	qend5	start3	end3	qstart3	qend3	original_read_id	mapq5	aligned_nt5	mapq3	aligned_nt3	alignment_qc_pass	symbol5	symbol3	genion_flag	statistical_flag	caller_statistical_pass
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1771837	LongGF	ENSBTAG00000001801	ENSBTAG00000060658	24	24	+	+	12655865	12715333	-5	unvalidated_caller_evidence	12653489	12655865	0	722	12715333	12715474	717	854	a77e8fd2-2b98-4e5e-8bc2-642c5cabcdb6	60	713	60	136	True	SYT4				
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.3747	LongGF	ENSBTAG00000001801	ENSBTAG00000060658	24	24	+	+	12655865	12715333	-5	unvalidated_caller_evidence	12650240	12655865	0	1197	12715333	12715474	1192	1331	dfc2caa7-3fd4-462d-94cb-1be2083115ee	60	1176	60	135	True	SYT4				
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.266176	LongGF	ENSBTAG00000050515	ENSBTAG00000058030	NKLS02001361.1	17	+	+	30100	71170639	16	unvalidated_caller_evidence	29654	30100	0	331	71170639	71172443	347	850	5734d3d4-cf45-4acb-90eb-e682f49279c0	60	324	0	492	False					
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.880572	LongGF	ENSBTAG00000050515	ENSBTAG00000058030	NKLS02001361.1	17	+	+	30108	71170627	1	unvalidated_caller_evidence	29612	30108	0	381	71170627	71172443	382	899	dac036e8-9df8-4e48-9ea7-ed8aad205e0d	60	372	0	501	False					
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.889731	LongGF	ENSBTAG00000050515	ENSBTAG00000058030	NKLS02001361.1	17	+	+	30114	71170636	3	unvalidated_caller_evidence	29621	30114	4	377	71170636	71172442	380	874	cde3a6a4-8d85-4d15-9c5c-d6a19fdaf8fe	30	365	0	474	False					
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1670238	LongGF	ENSBTAG00000047223	ENSBTAG00000052413	13	13	-	-	57531508	57479957	-4	unvalidated_caller_evidence	57531508	57531911	0	389	57465316	57479957	385	1778	a20bc369-6cb5-404a-8422-f6310105691b	60	382	60	1367	True	GNAS	GNAS			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.383870	LongGF	ENSBTAG00000047223	ENSBTAG00000052413	13	13	-	-	57531508	57479957	-4	unvalidated_caller_evidence	57531508	57532584	0	817	57465315	57479957	813	2193	ed0254d2-3122-45fb-94c9-fae3e4cfb2b7	60	794	60	1334	True	GNAS	GNAS			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.911128	LongGF	ENSBTAG00000047223	ENSBTAG00000052413	13	13	-	-	57531508	57479957	-4	unvalidated_caller_evidence	57531508	57531636	2	127	57465316	57479957	123	1453	4098b60b-0c22-4bda-94d6-c90f017ace32	60	122	60	1314	True	GNAS	GNAS			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1507699	LongGF	ENSBTAG00000050136	ENSBTAG00000064308	17	17	+	+	70793470	71164401	-3	unvalidated_caller_evidence	70792971	70793470	0	477	71164401	71166204	474	971	160a4d0a-42b7-4a5c-9819-c350256f9f73	0	372	1	488	False					
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1744610	LongGF	ENSBTAG00000050136	ENSBTAG00000064308	17	17	+	+	70793470	71164401	-3	unvalidated_caller_evidence	70792970	70793470	4	395	71164401	71166200	392	901	352536ee-4278-4356-8fc2-da6d839c3a80	1	373	0	496	False					
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1147699	LongGF	ENSBTAG00000058403	ENSBTAG00000018248	22	22	+	+	59639136	59738445	8	unvalidated_caller_evidence	59638244	59639136	0	177	59738445	59826633	185	2810	209876ca-b102-4ead-accf-d167968faae2	60	174	60	2571	True		MGLL			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.65174	LongGF	ENSBTAG00000058403	ENSBTAG00000018248	22	22	+	+	59639141	59738441	-1	unvalidated_caller_evidence	59638025	59639141	7	399	59738441	59826843	398	3245	4b9dbcd7-ee33-4485-b95d-91ad3831b4ff	60	386	60	2784	True		MGLL			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1239560	LongGF	ENSBTAG00000071137	ENSBTAG00000014861	27	27	-	-	37368928	37306640	-4	unvalidated_caller_evidence	37368928	37369080	1	151	37252166	37306640	147	3556	0abd6caa-9e12-43e7-9ffd-cbba4407c4fb	60	147	60	3348	True		SLC20A2			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.545095	LongGF	ENSBTAG00000071137	ENSBTAG00000014861	27	27	-	-	37368928	37306640	-4	unvalidated_caller_evidence	37368928	37369073	0	141	37252166	37306640	137	3592	22e1eb95-b210-44b7-a302-0f41063fdf91	60	141	60	3388	True		SLC20A2			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.339760	LongGF	ENSBTAG00000075859	ENSBTAG00000017294	27	8	-	+	6225410	103551038	0	unvalidated_caller_evidence	6225410	6226176	144	897	103551038	103554405	897	1547	92f775a2-a202-4be3-9e6d-1acd2ed54d8d	60	716	60	634	True		ORM1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.535240	LongGF	ENSBTAG00000075859	ENSBTAG00000017294	27	8	-	+	6225409	103551036	-2	unvalidated_caller_evidence	6225409	6226176	169	930	103551036	103554405	928	1560	b633b9f9-1b15-4589-89b4-4758659d6d20	60	732	60	628	True		ORM1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1285813	LongGF	ENSBTAG00000019338	ENSBTAG00000006439	X	X	+	+	3168951	2980426	-1	unvalidated_caller_evidence	3168846	3168951	3	109	2980426	3007250	108	1434	3f276886-2ef5-4d73-ad07-1bea99997865	0	102	45	1310	False	IL13RA1	DOCK11			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1434724	LongGF	ENSBTAG00000019338	ENSBTAG00000006439	X	X	+	+	3168951	2980426	-1	unvalidated_caller_evidence	3168803	3168951	6	165	2980426	3007256	164	1665	9b9356cd-8267-48fb-9560-304c69d281b2	0	146	48	1450	False	IL13RA1	DOCK11			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1028161	LongGF	ENSBTAG00000008505	ENSBTAG00000006745	11	17	+	+	77918266	2846470	-1	unvalidated_caller_evidence	77917847	77918266	7	426	2846470	2848782	425	877	18678dd4-33b9-43a0-8803-0202ecd3f54d	60	409	60	449	True	APOB	FGG			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1147920	LongGF	ENSBTAG00000006745	ENSBTAG00000012703	17	23	+	-	2848594	12494288	3	unvalidated_caller_evidence	2846289	2848594	0	452	12494168	12494288	455	572	4a060f76-94a2-4526-91fc-a363d175e792	60	445	60	117	True	FGG	GLO1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1404541	LongGF	ENSBTAG00000069262	ENSBTAG00000005273	11	11	+	+	6781926	6876058	1	unvalidated_caller_evidence	6781748	6781926	18	192	6876058	6912369	193	849	2c208cd4-de31-472a-9501-f3ba64090ab4	60	173	60	641	True		IL1R1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1682730	LongGF	ENSBTAG00000060382	ENSBTAG00000005338	27	15	-	+	6219483	63302958	16	unvalidated_caller_evidence	6219483	6220065	0	583	63302958	63316292	599	1303	ce6bde39-5dc9-4f94-a8de-40ea5024ae7c	60	556	1	677	False		EIF3M			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.536636	LongGF	ENSBTAG00000005373	ENSBTAG00000046684	10	10	-	-	46993319	100832069	2	unvalidated_caller_evidence	46993319	46993873	11	559	100831734	100832069	561	890	6449cf0b-4d19-4fcc-818c-ecf8857a04ab	60	533	60	324	True	TPM1	FOXN3			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.58700	LongGF	ENSBTAG00000005386	ENSBTAG00000038477	1	11	+	+	96484403	49462993	-3	unvalidated_caller_evidence	96484041	96484403	0	344	49462993	49463255	341	599	cfb2a060-804f-4b7e-a53a-a85faba4aa3a	60	338	60	253	True	SLC2A2	GGCX			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.770087	LongGF	ENSBTAG00000075859	ENSBTAG00000005574	27	8	-	+	6225414	11181250	2	unvalidated_caller_evidence	6225414	6225930	2	493	11181250	11194504	495	2030	f19183aa-a01a-45cb-847b-31ad959dc860	60	481	60	1518	True		CLU			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.729830	LongGF	ENSBTAG00000005868	ENSBTAG00000046358	5	14	+	+	96912662	63641298	-2	unvalidated_caller_evidence	96875383	96912662	1	915	63641298	63643551	913	1500	1dc01e74-851c-4c91-8cb3-27fddbe39477	60	890	60	569	True	HEBP1	PABPC1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1307691	LongGF	ENSBTAG00000017121	ENSBTAG00000006075	6	11	+	+	88489355	50551160	5	unvalidated_caller_evidence	88488683	88489355	5	110	50551160	50551404	115	351	b07dbd72-4331-4ebf-a33d-c2c02aef306c	60	104	60	227	True	ALB	SUCLG1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1674785	LongGF	ENSBTAG00000006142	ENSBTAG00000073712	1	7	+	+	113341871	68214099	-1	unvalidated_caller_evidence	113338963	113341871	5	151	68214099	68214216	150	263	8f4e6348-ab59-4185-947e-8b05be89467e	60	145	45	110	True	DHX36	HAVCR1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1012542	LongGF	ENSBTAG00000074756	ENSBTAG00000006307	3	6	+	-	9984089	102252074	1	unvalidated_caller_evidence	9983923	9984089	0	161	102227691	102252074	162	830	2bf9c17f-7de2-4fc9-b1da-708b3c759116	60	159	60	653	True	CRP	HSD17B11			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.974869	LongGF	ENSBTAG00000006354	ENSBTAG00000006370	18	3	-	+	39037401	14500829	18	unvalidated_caller_evidence	39037401	39041596	40	1253	14500829	14501152	1271	1584	09a0c2d5-32cd-461c-9643-64f4ba2cb3d9	60	1164	60	310	True	HP	CCT3			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1211327	LongGF	ENSBTAG00000007620	ENSBTAG00000026886	16	21	+	-	51202687	68462509	4	unvalidated_caller_evidence	51201648	51202687	0	170	68460843	68462509	174	450	41fe43c4-49e8-42a5-86d7-6844230f12a3	60	168	60	273	True	INTS11	ATP5MJ			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1589784	LongGF	ENSBTAG00000007685	ENSBTAG00000067528	9	9	-	-	104081262	104025328	-2	unvalidated_caller_evidence	104081262	104088263	0	322	104023614	104025328	320	1990	60a79db8-ba92-4332-bb65-b251ab3b53da	60	318	60	1629	True	PSMB1				
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.461653	LongGF	ENSBTAG00000007850	ENSBTAG00000011931	22	5	+	+	48061009	57531483	6	unvalidated_caller_evidence	48059599	48061009	0	256	57531483	57532163	262	523	6082596f-3e4a-4e23-b2d1-5a05e18a0710	60	248	60	256	True	ITIH4	CD63			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.788193	LongGF	ENSBTAG00000030600	ENSBTAG00000007850	18	22	-	+	2774125	48074411	-2	unvalidated_caller_evidence	2774125	2774308	0	184	48074411	48074585	182	349	fb8e6bfc-49f7-42f4-8cf7-eb0fc30fb005	60	178	34	161	True	BCNT2	ITIH4			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.305665	LongGF	ENSBTAG00000014177	ENSBTAG00000007920	20	13	+	-	33339236	51276307	-1	unvalidated_caller_evidence	33325719	33339236	0	427	51276054	51276307	426	652	4825dfc3-e258-46b5-b652-6d01598a3924	60	416	60	226	True	C6	PANK2			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.552652	LongGF	ENSBTAG00000008122	ENSBTAG00000023939	3	26	+	-	59600004	21016770	-3	unvalidated_caller_evidence	59592051	59600004	1	350	21016659	21016770	347	459	34a9a036-eaec-47d2-9de9-a806b7f37ff2	21	343	60	109	True	GNG5	CYP2C23			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.695793	LongGF	ENSBTAG00000046172	ENSBTAG00000008237	16	29	-	+	59423249	50185524	-3	unvalidated_caller_evidence	59423249	59438152	2	918	50185524	50185634	915	1023	d9a50933-8f06-4588-b040-d18c8b8a6fab	60	890	60	108	True		TOLLIP			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1123621	LongGF	ENSBTAG00000006864	ENSBTAG00000009735	23	18	-	-	27333783	65641242	-1	unvalidated_caller_evidence	27333783	27339130	0	1270	65641103	65641242	1269	1404	f755c49c-ff1b-4de3-b6a6-ccf1aa10b1ba	28	1249	51	133	True		A1BG			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.725199	LongGF	ENSBTAG00000008509	ENSBTAG00000016151	22	19	-	-	50135594	19857575	3	unvalidated_caller_evidence	50135594	50146676	0	957	19855907	19857575	960	1722	d840f3e7-8afa-4a55-8d4e-eb9f747b974c	60	929	60	735	True	SLC38A3	VTN			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1040819	LongGF	ENSBTAG00000008570	ENSBTAG00000009965	7	25	-	-	61774376	1765435	11	unvalidated_caller_evidence	61774376	61777358	22	503	1765106	1765435	514	837	b2e6dc30-1f8c-4280-949c-7691b7a7dde5	60	468	60	318	True	RPS14	ECI1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.151387	LongGF	ENSBTAG00000031178	ENSBTAG00000008570	1	7	+	-	125443326	61776697	-1	unvalidated_caller_evidence	125441575	125443326	1172	1371	61774367	61776697	1370	1708	6a33d4c7-9e94-4ac3-a9cd-99c7bcfda488	60	194	58	335	True	SLC9A9	RPS14			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1226762	LongGF	ENSBTAG00000008612	ENSBTAG00000010123	5	18	+	+	103387249	52640414	2	unvalidated_caller_evidence	103386920	103387249	6	330	52640414	52640562	332	482	e4e49dd5-4dd3-418b-ae02-eb43cb41f8c9	60	317	57	141	True	C1R	APOE			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.491566	LongGF	ENSBTAG00000013718	ENSBTAG00000008612	6	5	-	+	86979670	103386987	8	unvalidated_caller_evidence	86979670	86980642	3	266	103386987	103387577	274	846	0bc23e73-41ac-484c-bbd3-8454780004b9	60	258	60	568	True	GC	C1R			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.72809	LongGF	ENSBTAG00000018033	ENSBTAG00000008937	13	13	-	-	23808018	13034718	-1	unvalidated_caller_evidence	23808018	23808394	0	348	13034518	13034718	347	546	648a5e13-0922-42d8-89c0-a0f68cdbafbd	60	346	33	192	True	PIP4K2A	CELF2			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.660490	LongGF	ENSBTAG00000013452	ENSBTAG00000009212	10	3	-	+	52088024	8283960	-1	unvalidated_caller_evidence	52088024	52088814	4	780	8283960	8284123	779	938	e96509f5-851d-41f0-a049-98b13771d568	60	758	60	154	True	AQP9	APOA2			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1782118	LongGF	ENSBTAG00000008505	ENSBTAG00000017196	11	21	+	+	77920383	55389055	1	unvalidated_caller_evidence	77920224	77920383	2	155	55389055	55392453	156	1075	e2cf8d0e-24bc-492c-9588-93ed57f43170	60	153	60	904	True	APOB	PDIA3			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1330599	LongGF	ENSBTAG00000006833	ENSBTAG00000014744	24	7	-	+	58311359	46380008	0	unvalidated_caller_evidence	58311359	58311469	0	107	46380008	46418507	107	374	1e8b3da4-1515-409a-a8ff-70edafcce21a	60	107	60	262	True	LMAN1	TXNDC15			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1522947	LongGF	ENSBTAG00000006883	ENSBTAG00000010662	5	17	-	+	26937091	70092636	-3	unvalidated_caller_evidence	26937091	26939142	0	195	70092636	70093301	192	840	06ae7308-780a-4716-938d-b38fe4186eb2	60	166	60	638	True	EIF4B	LIMK2			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.266669	LongGF	ENSBTAG00000020330	ENSBTAG00000006991	5	6	-	+	22013250	25428864	1	unvalidated_caller_evidence	22013250	22014835	0	643	25428864	25429844	644	946	e6f53dbf-8eab-4643-bbef-da45c084572e	60	610	60	298	True	BTG1	ADH6			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.742903	LongGF	ENSBTAG00000006995	ENSBTAG00000070144	11	9	+	+	37340683	9706158	5	unvalidated_caller_evidence	37331502	37340683	0	439	9706158	9727228	444	1005	ec83d69e-76ec-4bdb-a2ac-9cceb63c22e0	60	429	60	540	True	SPTBN1	SDHAF4			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.110146	LongGF	ENSBTAG00000007578	ENSBTAG00000015358	26	8	-	-	37380008	91146283	11	unvalidated_caller_evidence	37380008	37380172	0	164	91142798	91146283	175	898	534be054-0912-42d6-a66f-dc3ab02df1a0	60	157	60	708	True	SHTN1	ALDOB			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1432433	LongGF	ENSBTAG00000007332	ENSBTAG00000014501	15	10	+	-	29093087	65538930	3	unvalidated_caller_evidence	29091461	29093087	0	223	65538752	65538930	226	400	73d2633a-4dc5-4038-a972-67e4e424e2e8	43	220	60	170	True	ATP5MG	FERMT2			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1606311	LongGF	ENSBTAG00000001392	ENSBTAG00000046158	5	23	+	-	56537541	27415880	2	unvalidated_caller_evidence	56536523	56537541	1	997	27415351	27415880	999	1211	d39aaf08-7ef7-4450-b2fc-c9d816db89fc	60	975	60	209	True	RDH16	CFB			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.874543	LongGF	ENSBTAG00000011994	ENSBTAG00000001509	19	5	+	+	28053253	60550202	-2	unvalidated_caller_evidence	28020457	28053253	2	1412	60550202	60550374	1410	1582	5db69747-5bb6-468b-aa95-3134446b5442	60	1383	60	169	True	NDEL1	ELK3			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.920597	LongGF	ENSBTAG00000016224	ENSBTAG00000001538	8	3	-	+	110987273	116880160	-1	unvalidated_caller_evidence	110987273	110991965	0	470	116880160	116880374	469	679	aea7816f-c965-427c-9e9a-b7dafe9d2386	60	461	21	206	True	RPS7				
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.161703	LongGF	ENSBTAG00000001553	ENSBTAG00000021755	5	2	-	+	25781157	60303824	-1	unvalidated_caller_evidence	25781157	25781586	0	411	60303824	60304056	410	640	e38c133b-bc1d-489a-8148-0bb29b4d0cc8	41	406	0	230	False	HNRNPA1				
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1372492	LongGF	ENSBTAG00000001575	ENSBTAG00000002549	11	2	-	+	29581627	119418806	-1	unvalidated_caller_evidence	29581627	29581753	7	121	119418806	119419163	120	473	9ff082d5-1a24-468f-b54d-ba619049dce9	9	109	2	345	False	CALM2	PTMA			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.560086	LongGF	ENSBTAG00000001638	ENSBTAG00000003205	17	11	+	-	2867070	95852903	2	unvalidated_caller_evidence	2866640	2867070	2	415	95850465	95852903	417	639	4db70ff8-ab1f-44a3-b5f1-9dc78843188d	60	409	1	217	False	FGA	RPL35			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1470381	LongGF	ENSBTAG00000004887	ENSBTAG00000001638	11	17	+	+	10261396	2867220	3	unvalidated_caller_evidence	10260345	10261396	1	355	2867220	2867519	358	659	d2482132-6379-47f8-ae70-17340cb771cf	60	344	60	285	True	DCTN1	FGA			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.593232	LongGF	ENSBTAG00000011963	ENSBTAG00000004362	18	16	-	-	51356139	55273716	-4	unvalidated_caller_evidence	51356139	51362197	42	433	55267229	55273716	429	1257	c744b147-f306-40fe-8c52-b8706853b416	1	383	60	813	False	RPS19	SERPINC1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1208225	LongGF	ENSBTAG00000001697	ENSBTAG00000013593	1	21	+	+	81288452	29165997	0	unvalidated_caller_evidence	81288304	81288452	0	135	29165997	29166245	135	379	fe734d62-2053-45e2-8e6f-cbb92e73b199	60	135	17	239	False	TRA2B	SNRPA1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.898833	LongGF	ENSBTAG00000020807	ENSBTAG00000001829	29	13	-	-	43327680	54445967	-2	unvalidated_caller_evidence	43327680	43328227	6	195	54445574	54445967	193	570	b30487e3-9492-4038-8e5d-83f3dc890d5d	1	185	60	371	False	FAU	SLC17A9			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1778812	LongGF	ENSBTAG00000001881	ENSBTAG00000026428	10	25	-	+	81514789	2017487	2	unvalidated_caller_evidence	81514789	81514928	0	140	2017487	2018066	142	704	ecf8b5b8-acf1-45a5-90ba-96e677e15451	60	137	50	552	True	SLC10A1	ATP6V0C			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.905664	LongGF	ENSBTAG00000001915	ENSBTAG00000004362	19	16	-	-	62619741	55273673	3	unvalidated_caller_evidence	62619741	62622311	32	396	55267283	55273673	399	1130	dee37d92-dab2-41b6-a697-1942368258ca	60	354	60	715	True	APOH	SERPINC1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.676902	LongGF	ENSBTAG00000000442	ENSBTAG00000013410	26	21	-	+	14896298	68139476	10	unvalidated_caller_evidence	14896298	14898125	3	268	68139476	68139652	278	447	b3d8dae3-70d1-4c79-8819-bfdd1bff1e56	60	258	60	168	True	RBP4	MARK3			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.805157	LongGF	ENSBTAG00000000522	ENSBTAG00000024555	1	16	-	-	80616338	32203144	5	unvalidated_caller_evidence	80616338	80618800	0	346	32202829	32203144	351	661	de60fba0-d876-4cd6-bdbf-0e904ab42112	60	343	60	303	True	AHSG	EFCAB2			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.58270	LongGF	ENSBTAG00000058539	ENSBTAG00000001271	6	9	-	-	84297011	96575299	-2	unvalidated_caller_evidence	84297011	84299971	0	159	96575180	96575299	157	277	0960b114-aaae-4298-8746-120c9e0a9ced	0	157	60	118	False		PLG			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1223154	LongGF	ENSBTAG00000007152	ENSBTAG00000000705	5	11	-	-	55744956	24757314	-4	unvalidated_caller_evidence	55744956	55745134	0	176	24756939	24757314	172	541	229a6586-2920-4739-a778-3b0ec15d3113	60	172	60	363	True	OS9	COX7A2L			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.124437	LongGF	ENSBTAG00000013924	ENSBTAG00000000802	18	15	+	+	55952915	42116358	1	unvalidated_caller_evidence	55950546	55952915	4	509	42116358	42116470	510	622	ceed1785-a1b5-494b-a6a1-a997c97e929d	60	494	60	111	True	RPS11	LYVE1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1855480	LongGF	ENSBTAG00000031171	ENSBTAG00000000997	3	10	-	+	57269467	22194970	2	unvalidated_caller_evidence	57269467	57269691	0	207	22194970	22195088	209	326	e02f8fd2-270f-437f-94e1-a54d3acd7d0f	60	200	10	115	False	SH3GLB1				
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.492409	LongGF	ENSBTAG00000001036	ENSBTAG00000016151	4	19	+	-	68573249	19856045	14	unvalidated_caller_evidence	68564497	68573249	387	710	19855907	19856045	724	859	ae6a8dfe-1116-4c8a-ab5b-56ac2051ad3b	60	317	10	131	False	HIBADH	VTN			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1340194	LongGF	ENSBTAG00000001124	ENSBTAG00000001915	10	19	-	-	99691564	62614061	-1	unvalidated_caller_evidence	99691564	99706618	1	222	62611660	62614061	221	529	0a470e86-315c-4dd1-a4d2-7ccd2ef96643	60	220	60	296	True	GALC	APOH			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1791764	LongGF	ENSBTAG00000001254	ENSBTAG00000060636	14	14	+	+	63839846	63892475	6	unvalidated_caller_evidence	63800525	63839846	1	315	63892475	63892666	321	506	d9266423-57d8-44e8-b9ea-665a5ffa2a3b	60	310	60	181	True	ANKRD46				
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.389010	LongGF	ENSBTAG00000033137	ENSBTAG00000000526	27	1	+	+	38928671	135823690	-3	unvalidated_caller_evidence	38825517	38928671	1012	1742	135823690	135824421	1739	2448	163e69c8-03b2-418a-ad71-c6ef10f43bf8	60	723	60	701	True	PSD3	TOPBP1			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1507876	LongGF	ENSBTAG00000006161	ENSBTAG00000003564	4	15	-	+	51704598	46615396	-2	unvalidated_caller_evidence	51704598	51704829	13	242	46615396	46615959	240	686	4680590b-f044-42ee-bb49-95c702e3830e	60	220	60	430	True	MET	HPX			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1474840	LongGF	ENSBTAG00000003564	ENSBTAG00000008840	15	13	+	+	46615406	61138873	-2	unvalidated_caller_evidence	46615149	46615406	8	175	61138873	61146813	173	731	13518abf-797f-43d3-83fa-83a59303bd55	60	166	60	548	True	HPX	HM13			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1566432	LongGF	ENSBTAG00000024291	ENSBTAG00000003773	4	4	+	-	92649159	13500254	-3	unvalidated_caller_evidence	92647981	92649159	0	300	13462660	13500254	297	1936	0c95fab3-170d-4290-9db2-b899e2b04d4d	60	296	60	1610	True	GARIN1A	SLC25A13			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1420014	LongGF	ENSBTAG00000073770	ENSBTAG00000003898	13	3	-	+	70031575	23560416	-2	unvalidated_caller_evidence	70031575	70032347	4	725	23560416	23560573	723	876	2e531a54-f4ff-441a-bdbc-7c84f2514576	60	714	60	150	True		HMGCS2			
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.470454	LongGF	ENSBTAG00000009121	ENSBTAG00000003994	X	4	+	+	8341168	76124041	-2	unvalidated_caller_evidence	8278519	8341168	5	579	76124041	76124833	577	1355	de2a321e-1eee-49d8-b13e-d74c90488298	60	565	60	763	True	STAG2	IGFBP3			
