orf_id	peptide_id	parent_transcript_id	parent_control_id	pfam_accession	pfam_name	parent_domain_start_1based	parent_domain_end_1based	parent_domain_hmm_coverage	retained_aligned_span_fraction	candidate_intervals_1based_inclusive	retention_status	interpretation
orf_cb5f1be1e9b558aea7ba668cebd0425521aea87ed88a570cd5e06dd57b8f66e2	peptide_61dbcd41ff74ad3f3b63240c13327fee06c0feb5d06fe4cf72c1220d5d18bb06	ENSMUST00000109528.9	control_b26ec3b6f3a11b387fd16a3539b5e60dd5d16768da65f5a9b0d770f12fd9cebc	PF06726.18	BC10	1	65	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cb5f1be1e9b558aea7ba668cebd0425521aea87ed88a570cd5e06dd57b8f66e2	peptide_61dbcd41ff74ad3f3b63240c13327fee06c0feb5d06fe4cf72c1220d5d18bb06	ENSMUST00000221982.2	control_323dd6e6cad9923d26ad23b4e30379411cecc53c7e5d391f91db91403ba405bf	PF03489.23	SapB_2	81	113	0.9705882352941176	1.0	[[81, 113]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cb5f1be1e9b558aea7ba668cebd0425521aea87ed88a570cd5e06dd57b8f66e2	peptide_61dbcd41ff74ad3f3b63240c13327fee06c0feb5d06fe4cf72c1220d5d18bb06	ENSMUST00000221982.2	control_323dd6e6cad9923d26ad23b4e30379411cecc53c7e5d391f91db91403ba405bf	PF20825.3	Saposin	40	134	0.7251908396946565	0.9473684210526315	[[40, 129]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_01a406fe90f2686341aa8ed161b614106b93397b08afd1bd8f03e873ed37d861	peptide_61dbcd41ff74ad3f3b63240c13327fee06c0feb5d06fe4cf72c1220d5d18bb06	ENSMUST00000221982.2	control_323dd6e6cad9923d26ad23b4e30379411cecc53c7e5d391f91db91403ba405bf	PF03489.23	SapB_2	81	113	0.9705882352941176	1.0	[[81, 113]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_01a406fe90f2686341aa8ed161b614106b93397b08afd1bd8f03e873ed37d861	peptide_61dbcd41ff74ad3f3b63240c13327fee06c0feb5d06fe4cf72c1220d5d18bb06	ENSMUST00000221982.2	control_323dd6e6cad9923d26ad23b4e30379411cecc53c7e5d391f91db91403ba405bf	PF20825.3	Saposin	40	134	0.7251908396946565	0.9473684210526315	[[40, 129]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_6733db6f39870e2b9422ce40998052ab65042c3150f4d309a5b7607457c74462	peptide_61dbcd41ff74ad3f3b63240c13327fee06c0feb5d06fe4cf72c1220d5d18bb06	ENSMUST00000221982.2	control_323dd6e6cad9923d26ad23b4e30379411cecc53c7e5d391f91db91403ba405bf	PF03489.23	SapB_2	81	113	0.9705882352941176	1.0	[[81, 113]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_6733db6f39870e2b9422ce40998052ab65042c3150f4d309a5b7607457c74462	peptide_61dbcd41ff74ad3f3b63240c13327fee06c0feb5d06fe4cf72c1220d5d18bb06	ENSMUST00000221982.2	control_323dd6e6cad9923d26ad23b4e30379411cecc53c7e5d391f91db91403ba405bf	PF20825.3	Saposin	40	134	0.7251908396946565	0.9473684210526315	[[40, 129]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8b62335691e9cc2427aee7820ef1e12b5b605166dbce40ca780438ed68adf9ed	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000021757.5	control_a1696802f8ab76cdec94ce4d2cf6920ae5d8b39b11d5fde6b2a7f7a41b786ac9	PF00657.29	Lipase_GDSL	256	541	0.9951923076923077	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8b62335691e9cc2427aee7820ef1e12b5b605166dbce40ca780438ed68adf9ed	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000021757.5	control_a1696802f8ab76cdec94ce4d2cf6920ae5d8b39b11d5fde6b2a7f7a41b786ac9	PF03489.23	SapB_2	81	113	0.9705882352941176	1.0	[[81, 113]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8b62335691e9cc2427aee7820ef1e12b5b605166dbce40ca780438ed68adf9ed	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000021757.5	control_a1696802f8ab76cdec94ce4d2cf6920ae5d8b39b11d5fde6b2a7f7a41b786ac9	PF20825.3	Saposin	40	169	0.9923664122137404	0.6923076923076923	[[40, 129]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8b62335691e9cc2427aee7820ef1e12b5b605166dbce40ca780438ed68adf9ed	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000066804.5	control_2e1a7ef142326f15c6e11761747623dd840fedc30bf8d422c53ad8152ad98bad	PF02146.24	SIR2	58	256	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1e20cdbfbf6d900e16841b0b95c99f70abd8a950fe52e84fccc48aa7f76eb893	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000021757.5	control_a1696802f8ab76cdec94ce4d2cf6920ae5d8b39b11d5fde6b2a7f7a41b786ac9	PF00657.29	Lipase_GDSL	256	541	0.9951923076923077	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1e20cdbfbf6d900e16841b0b95c99f70abd8a950fe52e84fccc48aa7f76eb893	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000021757.5	control_a1696802f8ab76cdec94ce4d2cf6920ae5d8b39b11d5fde6b2a7f7a41b786ac9	PF03489.23	SapB_2	81	113	0.9705882352941176	1.0	[[81, 113]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1e20cdbfbf6d900e16841b0b95c99f70abd8a950fe52e84fccc48aa7f76eb893	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000021757.5	control_a1696802f8ab76cdec94ce4d2cf6920ae5d8b39b11d5fde6b2a7f7a41b786ac9	PF20825.3	Saposin	40	169	0.9923664122137404	0.6923076923076923	[[40, 129]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1e20cdbfbf6d900e16841b0b95c99f70abd8a950fe52e84fccc48aa7f76eb893	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000223194.2	control_2e1a7ef142326f15c6e11761747623dd840fedc30bf8d422c53ad8152ad98bad	PF02146.24	SIR2	58	256	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_19063bf841e46c2953741fc6fea3989426ca756976df8eae0f06e861df90e544	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000066804.5	control_2e1a7ef142326f15c6e11761747623dd840fedc30bf8d422c53ad8152ad98bad	PF02146.24	SIR2	58	256	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_19063bf841e46c2953741fc6fea3989426ca756976df8eae0f06e861df90e544	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000221982.2	control_323dd6e6cad9923d26ad23b4e30379411cecc53c7e5d391f91db91403ba405bf	PF03489.23	SapB_2	81	113	0.9705882352941176	1.0	[[81, 113]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_19063bf841e46c2953741fc6fea3989426ca756976df8eae0f06e861df90e544	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000221982.2	control_323dd6e6cad9923d26ad23b4e30379411cecc53c7e5d391f91db91403ba405bf	PF20825.3	Saposin	40	134	0.7251908396946565	0.9473684210526315	[[40, 129]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_293010dae8882df12412c1f17110984e2a5458b2b2b0c40f95e47a883520f4c3	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000221982.2	control_323dd6e6cad9923d26ad23b4e30379411cecc53c7e5d391f91db91403ba405bf	PF03489.23	SapB_2	81	113	0.9705882352941176	1.0	[[81, 113]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_293010dae8882df12412c1f17110984e2a5458b2b2b0c40f95e47a883520f4c3	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000221982.2	control_323dd6e6cad9923d26ad23b4e30379411cecc53c7e5d391f91db91403ba405bf	PF20825.3	Saposin	40	134	0.7251908396946565	0.9473684210526315	[[40, 129]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_293010dae8882df12412c1f17110984e2a5458b2b2b0c40f95e47a883520f4c3	peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	ENSMUST00000223194.2	control_2e1a7ef142326f15c6e11761747623dd840fedc30bf8d422c53ad8152ad98bad	PF02146.24	SIR2	58	256	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_70a8044d0b1a708397481906676a2102d715ecd646b2f447fe57e0536b9d8d3b	peptide_a95d8cbc1b3c1c36209d70ae0aa0ceccfc7c47c9f4f3aa6cfe4290b5d6b39426	ENSMUST00000021911.15	control_4ad16ecc21c8b3cee4dd7e7b9758e962e83cd59172a2d449cc1c6fb8f300137b	PF09127.18	Leuk-A4-hydro_C	710	821	0.9910714285714286	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_70a8044d0b1a708397481906676a2102d715ecd646b2f447fe57e0536b9d8d3b	peptide_a95d8cbc1b3c1c36209d70ae0aa0ceccfc7c47c9f4f3aa6cfe4290b5d6b39426	ENSMUST00000021911.15	control_4ad16ecc21c8b3cee4dd7e7b9758e962e83cd59172a2d449cc1c6fb8f300137b	PF01433.27	Peptidase_M1	435	652	0.908256880733945	1.0	[[435, 652]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_70a8044d0b1a708397481906676a2102d715ecd646b2f447fe57e0536b9d8d3b	peptide_a95d8cbc1b3c1c36209d70ae0aa0ceccfc7c47c9f4f3aa6cfe4290b5d6b39426	ENSMUST00000091848.7	control_3f0d92535c83aaaf1cb87988f77c852edc115e2ada78a61d2ceef0c00008c8bc	PF00248.28	Aldo_ket_red	7	277	0.9896551724137931	0.7675276752767528	[[709, 916]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_13fd5afee1bd2b898b9c76e007b18cc1387b55e5621cda4d1c3af0f18b5d4a95	peptide_a95d8cbc1b3c1c36209d70ae0aa0ceccfc7c47c9f4f3aa6cfe4290b5d6b39426	ENSMUST00000021911.15	control_4ad16ecc21c8b3cee4dd7e7b9758e962e83cd59172a2d449cc1c6fb8f300137b	PF09127.18	Leuk-A4-hydro_C	710	821	0.9910714285714286	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_13fd5afee1bd2b898b9c76e007b18cc1387b55e5621cda4d1c3af0f18b5d4a95	peptide_a95d8cbc1b3c1c36209d70ae0aa0ceccfc7c47c9f4f3aa6cfe4290b5d6b39426	ENSMUST00000021911.15	control_4ad16ecc21c8b3cee4dd7e7b9758e962e83cd59172a2d449cc1c6fb8f300137b	PF01433.27	Peptidase_M1	435	652	0.908256880733945	1.0	[[435, 652]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_13fd5afee1bd2b898b9c76e007b18cc1387b55e5621cda4d1c3af0f18b5d4a95	peptide_a95d8cbc1b3c1c36209d70ae0aa0ceccfc7c47c9f4f3aa6cfe4290b5d6b39426	ENSMUST00000110691.10	control_3cf404c83a2b3193ef5b44e2b9caf90cbd9cf4558e0442d1063b345181c8295b	PF00248.28	Aldo_ket_red	13	221	0.7551724137931034	0.9952153110047847	[[709, 916]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_6cfee3616f4c0ff16818b3be0885bca6ac47ba5ab2dea0e7132748b8a3cfd2c9	peptide_141ec2db205027760299d6cfdf072036bb4e5b4e6bbd92c9460372e87321d3d2	ENSMUST00000021911.15	control_4ad16ecc21c8b3cee4dd7e7b9758e962e83cd59172a2d449cc1c6fb8f300137b	PF09127.18	Leuk-A4-hydro_C	710	821	0.9910714285714286	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_6cfee3616f4c0ff16818b3be0885bca6ac47ba5ab2dea0e7132748b8a3cfd2c9	peptide_141ec2db205027760299d6cfdf072036bb4e5b4e6bbd92c9460372e87321d3d2	ENSMUST00000021911.15	control_4ad16ecc21c8b3cee4dd7e7b9758e962e83cd59172a2d449cc1c6fb8f300137b	PF01433.27	Peptidase_M1	435	652	0.908256880733945	1.0	[[435, 652]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_67f7e99bd46dbc0a388b5fb255002ee858a232b7dfd1f1d69189804bb98a2e50	peptide_b47acaaa34041c15379dbe15991643dd9960fe076300fb7a0b59cf4254e923c5	ENSMUST00000091560.11	control_0b52ae5b66f4112036dd15e94442d990093c1bf90353edd2db23bc03a61818da	PF09127.18	Leuk-A4-hydro_C	711	822	0.9910714285714286	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_67f7e99bd46dbc0a388b5fb255002ee858a232b7dfd1f1d69189804bb98a2e50	peptide_b47acaaa34041c15379dbe15991643dd9960fe076300fb7a0b59cf4254e923c5	ENSMUST00000091560.11	control_0b52ae5b66f4112036dd15e94442d990093c1bf90353edd2db23bc03a61818da	PF01433.27	Peptidase_M1	436	653	0.908256880733945	1.0	[[436, 653]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_67f7e99bd46dbc0a388b5fb255002ee858a232b7dfd1f1d69189804bb98a2e50	peptide_b47acaaa34041c15379dbe15991643dd9960fe076300fb7a0b59cf4254e923c5	ENSMUST00000091848.7	control_3f0d92535c83aaaf1cb87988f77c852edc115e2ada78a61d2ceef0c00008c8bc	PF00248.28	Aldo_ket_red	7	277	0.9896551724137931	0.7675276752767528	[[710, 917]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8ba405c368bbb228d2bb46c2b9857df599a42a12948cbb9af02f9e85ddfb2b14	peptide_b47acaaa34041c15379dbe15991643dd9960fe076300fb7a0b59cf4254e923c5	ENSMUST00000091560.11	control_0b52ae5b66f4112036dd15e94442d990093c1bf90353edd2db23bc03a61818da	PF09127.18	Leuk-A4-hydro_C	711	822	0.9910714285714286	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8ba405c368bbb228d2bb46c2b9857df599a42a12948cbb9af02f9e85ddfb2b14	peptide_b47acaaa34041c15379dbe15991643dd9960fe076300fb7a0b59cf4254e923c5	ENSMUST00000091560.11	control_0b52ae5b66f4112036dd15e94442d990093c1bf90353edd2db23bc03a61818da	PF01433.27	Peptidase_M1	436	653	0.908256880733945	1.0	[[436, 653]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_8ba405c368bbb228d2bb46c2b9857df599a42a12948cbb9af02f9e85ddfb2b14	peptide_b47acaaa34041c15379dbe15991643dd9960fe076300fb7a0b59cf4254e923c5	ENSMUST00000110691.10	control_3cf404c83a2b3193ef5b44e2b9caf90cbd9cf4558e0442d1063b345181c8295b	PF00248.28	Aldo_ket_red	13	221	0.7551724137931034	0.9952153110047847	[[710, 917]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_4cadd6a9cd33bfee192137718c97bc4fe40779939d0e85b003605a851ceda9c7	peptide_a2af17ae967680398fa5c75808451b0172e3946c43756c9174369641d75165ca	ENSMUST00000091560.11	control_0b52ae5b66f4112036dd15e94442d990093c1bf90353edd2db23bc03a61818da	PF09127.18	Leuk-A4-hydro_C	711	822	0.9910714285714286	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_4cadd6a9cd33bfee192137718c97bc4fe40779939d0e85b003605a851ceda9c7	peptide_a2af17ae967680398fa5c75808451b0172e3946c43756c9174369641d75165ca	ENSMUST00000091560.11	control_0b52ae5b66f4112036dd15e94442d990093c1bf90353edd2db23bc03a61818da	PF01433.27	Peptidase_M1	436	653	0.908256880733945	1.0	[[436, 653]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_b8215ffa720f911295f4b50ddc156ad75538fb9a7d4de6fb40a16e37113eb6db	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000038564.13	control_919ddaf7b3c2f5e3d819ea19bb18605d0b7dd4933328f18412967b1cac340f44	PF05279.17	Asp-B-Hydro_N	52	117	1.0	0.9848484848484849	[[52, 116]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_b8215ffa720f911295f4b50ddc156ad75538fb9a7d4de6fb40a16e37113eb6db	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000060232.8	control_931bbab1eee82c4cbd8a16e6326b38e80807af880644e30948ca0784126f5fb5	PF00025.28	Arf	8	161	0.8793103448275862	0.9415584415584416	[[118, 262]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_b8215ffa720f911295f4b50ddc156ad75538fb9a7d4de6fb40a16e37113eb6db	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000060232.8	control_931bbab1eee82c4cbd8a16e6326b38e80807af880644e30948ca0784126f5fb5	PF01926.30	MMR_HSR1	10	115	0.9557522123893806	0.9339622641509434	[[118, 216]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_b8215ffa720f911295f4b50ddc156ad75538fb9a7d4de6fb40a16e37113eb6db	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000060232.8	control_931bbab1eee82c4cbd8a16e6326b38e80807af880644e30948ca0784126f5fb5	PF00071.29	Ras	8	168	0.9938271604938271	0.9440993788819876	[[118, 269]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_b8215ffa720f911295f4b50ddc156ad75538fb9a7d4de6fb40a16e37113eb6db	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000060232.8	control_931bbab1eee82c4cbd8a16e6326b38e80807af880644e30948ca0784126f5fb5	PF08477.20	Roc	8	122	1.0	0.9217391304347826	[[118, 223]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cfaf0ffd1f1a7c2da8ce11c2a4a129d2a6f029a4dbeac193ac8f41cab8858d69	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000060232.8	control_931bbab1eee82c4cbd8a16e6326b38e80807af880644e30948ca0784126f5fb5	PF00025.28	Arf	8	161	0.8793103448275862	0.9415584415584416	[[118, 262]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cfaf0ffd1f1a7c2da8ce11c2a4a129d2a6f029a4dbeac193ac8f41cab8858d69	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000060232.8	control_931bbab1eee82c4cbd8a16e6326b38e80807af880644e30948ca0784126f5fb5	PF01926.30	MMR_HSR1	10	115	0.9557522123893806	0.9339622641509434	[[118, 216]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cfaf0ffd1f1a7c2da8ce11c2a4a129d2a6f029a4dbeac193ac8f41cab8858d69	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000060232.8	control_931bbab1eee82c4cbd8a16e6326b38e80807af880644e30948ca0784126f5fb5	PF00071.29	Ras	8	168	0.9938271604938271	0.9440993788819876	[[118, 269]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cfaf0ffd1f1a7c2da8ce11c2a4a129d2a6f029a4dbeac193ac8f41cab8858d69	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000060232.8	control_931bbab1eee82c4cbd8a16e6326b38e80807af880644e30948ca0784126f5fb5	PF08477.20	Roc	8	122	1.0	0.9217391304347826	[[118, 223]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cfaf0ffd1f1a7c2da8ce11c2a4a129d2a6f029a4dbeac193ac8f41cab8858d69	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000078139.13	control_05eadf9ea9ebf30e3c8425ae0dae43789a328c062860a8db3c5b1193443c57b1	PF05279.17	Asp-B-Hydro_N	52	117	1.0	0.9848484848484849	[[52, 116]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cfaf0ffd1f1a7c2da8ce11c2a4a129d2a6f029a4dbeac193ac8f41cab8858d69	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000078139.13	control_05eadf9ea9ebf30e3c8425ae0dae43789a328c062860a8db3c5b1193443c57b1	PF05118.22	Asp_Arg_Hydrox	574	728	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cfaf0ffd1f1a7c2da8ce11c2a4a129d2a6f029a4dbeac193ac8f41cab8858d69	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000078139.13	control_05eadf9ea9ebf30e3c8425ae0dae43789a328c062860a8db3c5b1193443c57b1	PF13432.13	TPR_16	328	388	0.9384615384615385	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cfaf0ffd1f1a7c2da8ce11c2a4a129d2a6f029a4dbeac193ac8f41cab8858d69	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000078139.13	control_05eadf9ea9ebf30e3c8425ae0dae43789a328c062860a8db3c5b1193443c57b1	PF13174.13	TPR_6	334	357	0.7272727272727273	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_cfaf0ffd1f1a7c2da8ce11c2a4a129d2a6f029a4dbeac193ac8f41cab8858d69	peptide_2b725ec6513d4fe033761938b5b7e38cdb2776f273712a72de67a893499a6121	ENSMUST00000078139.13	control_05eadf9ea9ebf30e3c8425ae0dae43789a328c062860a8db3c5b1193443c57b1	PF13181.13	TPR_8	447	470	0.7058823529411765	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_e3c3484dacac8dae4f2bc9a8b74c8ab6f221dfc135585319db61d15eb677f4c0	peptide_bcd139b19630cb31f3a89703fedd00936138336ed28e45f87045ef3f8222c90c	ENSMUST00000060232.8	control_931bbab1eee82c4cbd8a16e6326b38e80807af880644e30948ca0784126f5fb5	PF00025.28	Arf	8	161	0.8793103448275862	0.9415584415584416	[[133, 277]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_e3c3484dacac8dae4f2bc9a8b74c8ab6f221dfc135585319db61d15eb677f4c0	peptide_bcd139b19630cb31f3a89703fedd00936138336ed28e45f87045ef3f8222c90c	ENSMUST00000060232.8	control_931bbab1eee82c4cbd8a16e6326b38e80807af880644e30948ca0784126f5fb5	PF01926.30	MMR_HSR1	10	115	0.9557522123893806	0.9339622641509434	[[133, 231]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
