pair_id	parent_a	parent_b	parent_a_ids	parent_b_ids	parent_a_mgi_ids	parent_b_mgi_ids	parent_a_mapping	parent_b_mapping	chromosome_a	chromosome_b	species	assembly	annotation	long_read_support	sample_count	sample_count_status	is_interchromosomal	genomic_distance	in_probe_panel	label	reported_nanostring_support	short_read_reported_support	cross_reported_support	caller_names	assay_tested	assay_qc_status	exclusion_reason	source_ids	source_url	score_rna_refit	score_status	read_support_outside_training_range	genomic_distance_outside_training_range	rank
Ccl5:B2m	Ccl5	B2m	ENSMUSG00000035042.3	ENSMUSG00000060802.9	MGI:98262	MGI:88127	unique_gencode_gene	unique_gencode_gene	chr11	chr2	Mus musculus	GRCm39	GENCODE M28	14.0		unavailable_read_to_sample_mapping	1	0	False		False	True	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9971046064448218	exploratory_outside_selected_probe_panel_not_validated	True	False	55
Fth1:Rplp0	Fth1	Rplp0	ENSMUSG00000024661.8	ENSMUSG00000067274.11	MGI:95588	MGI:1927636	unique_gencode_gene	unique_gencode_gene	chr19	chr5	Mus musculus	GRCm39	GENCODE M28	14.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9971046064448218	exploratory_outside_selected_probe_panel_not_validated	True	False	56
Tmsb4x:Ccl5	Tmsb4x	Ccl5	ENSMUSG00000049775.17	ENSMUSG00000035042.3	MGI:99510	MGI:98262	unique_gencode_gene	unique_gencode_gene	chrX	chr11	Mus musculus	GRCm39	GENCODE M28	14.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9971046064448218	exploratory_outside_selected_probe_panel_not_validated	True	False	57
Gm49338:Gm16536	Gm49338	Gm16536	ENSMUSG00000111128.2	ENSMUSG00000089810.2	MGI:6121528	MGI:4414956	unique_gencode_gene	unique_gencode_gene	chr9	chr9	Mus musculus	GRCm39	GENCODE M28	17.0		unavailable_read_to_sample_mapping	0	247	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9969767716460148	exploratory_outside_selected_probe_panel_not_validated	True	False	58
Ftl1:Saa3	Ftl1	Saa3	ENSMUSG00000050708.17	ENSMUSG00000040026.9	MGI:95589	MGI:98223	unique_gencode_gene	unique_gencode_gene	chr7	chr7	Mus musculus	GRCm39	GENCODE M28	15.0		unavailable_read_to_sample_mapping	0	1252114	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9967261261201366	exploratory_outside_selected_probe_panel_not_validated	True	False	59
Ftl1:Ccl5	Ftl1	Ccl5	ENSMUSG00000050708.17	ENSMUSG00000035042.3	MGI:95589	MGI:98262	unique_gencode_gene	unique_gencode_gene	chr7	chr11	Mus musculus	GRCm39	GENCODE M28	13.0		unavailable_read_to_sample_mapping	1	0	False		False	True	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9963233520353005	exploratory_outside_selected_probe_panel_not_validated	True	False	60
Gm21742:Gm21748	Gm21742	Gm21748	ENSMUSG00000099871.2	ENSMUSG00000096850.2	MGI:5433906	MGI:5433912	unique_gencode_gene	unique_gencode_gene	chrY	chrY	Mus musculus	GRCm39	GENCODE M28	17.0		unavailable_read_to_sample_mapping	0	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9962621976488472	exploratory_outside_selected_probe_panel_not_validated	True	False	61
Arl10:Higd2a	Arl10	Higd2a	ENSMUSG00000025870.11	ENSMUSG00000025868.7	MGI:1930788	MGI:1914294	unique_gencode_gene	unique_gencode_gene	chr13	chr13	Mus musculus	GRCm39	GENCODE M28	15.0		unavailable_read_to_sample_mapping	0	9079	False		False	True	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9960428844290495	exploratory_outside_selected_probe_panel_not_validated	True	False	62
Nos2:Lgals9	Nos2	Lgals9	ENSMUSG00000020826.10	ENSMUSG00000001123.16	MGI:97361	MGI:109496	unique_gencode_gene	unique_gencode_gene	chr11	chr11	Mus musculus	GRCm39	GENCODE M28	15.0		unavailable_read_to_sample_mapping	0	2720	False		False	True	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9958551841601977	exploratory_outside_selected_probe_panel_not_validated	True	False	63
Pxn:Gm13840	Pxn	Gm13840	ENSMUSG00000029528.20	ENSMUSG00000086849.2	MGI:108295	MGI:3649479	unique_gencode_gene	unique_gencode_gene	chr5	chr5	Mus musculus	GRCm39	GENCODE M28	16.0		unavailable_read_to_sample_mapping	0	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.995444973006664	exploratory_outside_selected_probe_panel_not_validated	True	False	64
Tmsb4x:B2m	Tmsb4x	B2m	ENSMUSG00000049775.17	ENSMUSG00000060802.9	MGI:99510	MGI:88127	unique_gencode_gene	unique_gencode_gene	chrX	chr2	Mus musculus	GRCm39	GENCODE M28	12.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9952489986741511	exploratory_outside_selected_probe_panel_not_validated	True	False	65
Tmsb4x:Saa3	Tmsb4x	Saa3	ENSMUSG00000049775.17	ENSMUSG00000040026.9	MGI:99510	MGI:98223	unique_gencode_gene	unique_gencode_gene	chrX	chr7	Mus musculus	GRCm39	GENCODE M28	12.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9952489986741511	exploratory_outside_selected_probe_panel_not_validated	True	False	66
Clec4n:Clec4d	Clec4n	Clec4d	ENSMUSG00000023349.15	ENSMUSG00000030144.5	MGI:1861231	MGI:1298389	unique_gencode_gene	unique_gencode_gene	chr6	chr6	Mus musculus	GRCm39	GENCODE M28	14.0		unavailable_read_to_sample_mapping	0	15090	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9951489648320365	exploratory_outside_selected_probe_panel_not_validated	True	False	67
Gm44659:Ceacam16	Gm44659	Ceacam16	ENSMUSG00000109214.2	ENSMUSG00000014686.9	MGI:5753235	MGI:2685615	unique_gencode_gene	unique_gencode_gene	chr7	chr7	Mus musculus	GRCm39	GENCODE M28	14.0		unavailable_read_to_sample_mapping	0	6822	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9949987291661896	exploratory_outside_selected_probe_panel_not_validated	True	False	68
Tlr2:Gm7115	Tlr2	Gm7115	ENSMUSG00000027995.11	ENSMUSG00000104082.3	MGI:1346060	MGI:3646388	unique_gencode_gene	unique_gencode_gene	chr3	chr3	Mus musculus	GRCm39	GENCODE M28	14.0		unavailable_read_to_sample_mapping	0	4053	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9948976960048629	exploratory_outside_selected_probe_panel_not_validated	True	False	69
Tmem65:Gm20712	Tmem65	Gm20712	ENSMUSG00000062373.9	ENSMUSG00000093677.2	MGI:1922118	MGI:5313159	unique_gencode_gene	unique_gencode_gene	chr15	chr15	Mus musculus	GRCm39	GENCODE M28	14.0		unavailable_read_to_sample_mapping	0	318	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9943743839365379	exploratory_outside_selected_probe_panel_not_validated	True	False	70
Gm9895:Rcl1	Gm9895	Rcl1	ENSMUSG00000118038.2	ENSMUSG00000024785.8	MGI:3642802	MGI:1913275	unique_gencode_gene	unique_gencode_gene	chr19	chr19	Mus musculus	GRCm39	GENCODE M28	13.0		unavailable_read_to_sample_mapping	0	31872	False		False	True	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9940174355891553	exploratory_outside_selected_probe_panel_not_validated	True	False	71
Sod2:Tcp10b	Sod2	Tcp10b	ENSMUSG00000006818.6	ENSMUSG00000055602.18	MGI:98352	MGI:98542	unique_gencode_gene	unique_gencode_gene	chr17	chr17	Mus musculus	GRCm39	GENCODE M28	13.0		unavailable_read_to_sample_mapping	0	21041	False		False	True	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9939213283121617	exploratory_outside_selected_probe_panel_not_validated	True	False	72
Gm28100:Gpr55	Gm28100	Gpr55	ENSMUSG00000100108.2	ENSMUSG00000049608.10	MGI:5578806	MGI:2685064	unique_gencode_gene	unique_gencode_gene	chr1	chr1	Mus musculus	GRCm39	GENCODE M28	13.0		unavailable_read_to_sample_mapping	0	11358	False		False	True	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9937757993588625	exploratory_outside_selected_probe_panel_not_validated	True	False	73
Gon7:Moap1	Gon7	Moap1	ENSMUSG00000091931.6	ENSMUSG00000096458.8	MGI:4845848	MGI:1915555	unique_gencode_gene	unique_gencode_gene	chr12	chr12	Mus musculus	GRCm39	GENCODE M28	13.0		unavailable_read_to_sample_mapping	0	9614	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9937358615097133	exploratory_outside_selected_probe_panel_not_validated	True	False	74
Fth1:Ctsd	Fth1	Ctsd	ENSMUSG00000024661.8	ENSMUSG00000007891.17	MGI:95588	MGI:88562	unique_gencode_gene	unique_gencode_gene	chr19	chr7	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9937356033627192	exploratory_outside_selected_probe_panel_not_validated	True	False	75
Fth1:Gm4149	Fth1	Gm4149	ENSMUSG00000024661.8	ENSMUSG00000074800.5	MGI:95588	MGI:3782325	unique_gencode_gene	unique_gencode_gene	chr19	chr13	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9937356033627192	exploratory_outside_selected_probe_panel_not_validated	True	False	76
Fth1:Prdx1	Fth1	Prdx1	ENSMUSG00000024661.8	ENSMUSG00000028691.13	MGI:95588	MGI:99523	unique_gencode_gene	unique_gencode_gene	chr19	chr4	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9937356033627192	exploratory_outside_selected_probe_panel_not_validated	True	False	77
Fth1:Uba52	Fth1	Uba52	ENSMUSG00000024661.8	ENSMUSG00000090137.9	MGI:95588	MGI:98887	unique_gencode_gene	unique_gencode_gene	chr19	chr8	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9937356033627192	exploratory_outside_selected_probe_panel_not_validated	True	False	78
Ftl1:Ctsb	Ftl1	Ctsb	ENSMUSG00000050708.17	ENSMUSG00000021939.9	MGI:95589	MGI:88561	unique_gencode_gene	unique_gencode_gene	chr7	chr14	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9937356033627192	exploratory_outside_selected_probe_panel_not_validated	True	False	79
Lyz2:B2m	Lyz2	B2m	ENSMUSG00000069516.9	ENSMUSG00000060802.9	MGI:96897	MGI:88127	unique_gencode_gene	unique_gencode_gene	chr10	chr2	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9937356033627192	exploratory_outside_selected_probe_panel_not_validated	True	False	80
Psap:B2m	Psap	B2m	ENSMUSG00000004207.15	ENSMUSG00000060802.9	MGI:97783	MGI:88127	unique_gencode_gene	unique_gencode_gene	chr10	chr2	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9937356033627192	exploratory_outside_selected_probe_panel_not_validated	True	False	81
Psap:Ccl5	Psap	Ccl5	ENSMUSG00000004207.15	ENSMUSG00000035042.3	MGI:97783	MGI:98262	unique_gencode_gene	unique_gencode_gene	chr10	chr11	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9937356033627192	exploratory_outside_selected_probe_panel_not_validated	True	False	82
Slc25a37:Gm16867	Slc25a37	Gm16867	ENSMUSG00000034248.8	ENSMUSG00000093954.9	MGI:1914962	MGI:4439791	unique_gencode_gene	unique_gencode_gene	chr14	chr14	Mus musculus	GRCm39	GENCODE M28	12.0		unavailable_read_to_sample_mapping	0	78392	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9925363811699476	exploratory_outside_selected_probe_panel_not_validated	True	False	83
Exoc2:Gm29675	Exoc2	Gm29675	ENSMUSG00000021357.15	ENSMUSG00000113515.2	MGI:1913732	MGI:5588834	unique_gencode_gene	unique_gencode_gene	chr13	chr13	Mus musculus	GRCm39	GENCODE M28	12.0		unavailable_read_to_sample_mapping	0	18693	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9921149500120571	exploratory_outside_selected_probe_panel_not_validated	True	False	84
Crcp:Tpst1	Crcp	Tpst1	ENSMUSG00000025532.14	ENSMUSG00000034118.16	MGI:1100818	MGI:1298231	unique_gencode_gene	unique_gencode_gene	chr5	chr5	Mus musculus	GRCm39	GENCODE M28	12.0		unavailable_read_to_sample_mapping	0	12537	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9919933735941281	exploratory_outside_selected_probe_panel_not_validated	True	False	85
Rbm7:Rexo2	Rbm7	Rexo2	ENSMUSG00000042396.11	ENSMUSG00000032026.8	MGI:1914260	MGI:1888981	unique_gencode_gene	unique_gencode_gene	chr9	chr9	Mus musculus	GRCm39	GENCODE M28	12.0		unavailable_read_to_sample_mapping	0	8078	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9918574557217088	exploratory_outside_selected_probe_panel_not_validated	True	False	86
B2m:Ccl5	B2m	Ccl5	ENSMUSG00000060802.9	ENSMUSG00000035042.3	MGI:88127	MGI:98262	unique_gencode_gene	unique_gencode_gene	chr2	chr11	Mus musculus	GRCm39	GENCODE M28	10.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9915435449842483	exploratory_outside_selected_probe_panel_not_validated	True	False	87
Ctsd:B2m	Ctsd	B2m	ENSMUSG00000007891.17	ENSMUSG00000060802.9	MGI:88562	MGI:88127	unique_gencode_gene	unique_gencode_gene	chr7	chr2	Mus musculus	GRCm39	GENCODE M28	10.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9915435449842483	exploratory_outside_selected_probe_panel_not_validated	True	False	88
Fth1:Rps15	Fth1	Rps15	ENSMUSG00000024661.8	ENSMUSG00000063457.15	MGI:95588	MGI:98117	unique_gencode_gene	unique_gencode_gene	chr19	chr10	Mus musculus	GRCm39	GENCODE M28	10.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9915435449842483	exploratory_outside_selected_probe_panel_not_validated	True	False	89
Ctss:Hmgb1-ps5	Ctss	Hmgb1-ps5	ENSMUSG00000038642.11	ENSMUSG00000083822.2	MGI:107341	MGI:3776505	unique_gencode_gene	unique_gencode_gene	chr3	chr3	Mus musculus	GRCm39	GENCODE M28	13.0		unavailable_read_to_sample_mapping	0	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9910977420663901	exploratory_outside_selected_probe_panel_not_validated	True	False	90
Tnfsfm13:Senp3	Tnfsfm13	Senp3	ENSMUSG00000018752.20	ENSMUSG00000005204.13	MGI:3845075	MGI:2158736	unique_gencode_gene	unique_gencode_gene	chr11	chr11	Mus musculus	GRCm39	GENCODE M28	12.0		unavailable_read_to_sample_mapping	0	493	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9909381010246717	exploratory_outside_selected_probe_panel_not_validated	True	False	91
Slc25a37:Gm27177	Slc25a37	Gm27177	ENSMUSG00000034248.8	ENSMUSG00000098975.8	MGI:1914962	MGI:5521020	unique_gencode_gene	unique_gencode_gene	chr14	chr14	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	0	297052	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9906558231833436	exploratory_outside_selected_probe_panel_not_validated	True	False	92
Ctbs:Gng5	Ctbs	Gng5	ENSMUSG00000028189.13	ENSMUSG00000068523.13	MGI:1921495	MGI:109164	unique_gencode_gene	unique_gencode_gene	chr3	chr3	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	0	33958	False		False	True	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9898479108810103	exploratory_outside_selected_probe_panel_not_validated	True	False	93
Ppil2:Gm9974	Ppil2	Gm9974	ENSMUSG00000022771.18	ENSMUSG00000055497.6	MGI:2447857	MGI:3708610	unique_gencode_gene	unique_gencode_gene	chr16	chr16	Mus musculus	GRCm39	GENCODE M28	11.0		unavailable_read_to_sample_mapping	0	3864	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9889690546108971	exploratory_outside_selected_probe_panel_not_validated	True	False	94
B2m:Saa3	B2m	Saa3	ENSMUSG00000060802.9	ENSMUSG00000040026.9	MGI:88127	MGI:98223	unique_gencode_gene	unique_gencode_gene	chr2	chr7	Mus musculus	GRCm39	GENCODE M28	9.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9882635347855162	exploratory_outside_selected_probe_panel_not_validated	True	False	95
Ccl5:Saa3	Ccl5	Saa3	ENSMUSG00000035042.3	ENSMUSG00000040026.9	MGI:98262	MGI:98223	unique_gencode_gene	unique_gencode_gene	chr11	chr7	Mus musculus	GRCm39	GENCODE M28	9.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.9882635347855162	exploratory_outside_selected_probe_panel_not_validated	True	False	96
