species	assembly	run	read_id	original_read_id	caller	genion_flag	statistical_flag	gene5	gene3	chrom5	chrom3	strand5	strand3	boundary5_0based	boundary3_0based	query_gap_nt	mapq5	mapq3	aligned_nt5	aligned_nt3	qstart5	qend5	qstart3	qend3	alignment_qc_pass	caller_statistical_pass	status
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.494703	5496e924-9111-4ac6-b18d-375732984a90	Genion	PASS:RT	pFAIL	ENSBTAG00000010297	ENSBTAG00000010311	19	19	+	+	12939659	12941686	0	60	60	694	841	0	716	716	1767	True	False	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.41498	d7763094-9eff-4c8f-85ec-d22069920846	Genion	PASS:GF	pPASS	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	60	60	58	746	0	58	58	832	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.229309	91ca93a2-ad64-4e1c-937f-b0e4b9ace427	Genion	PASS:GF	pPASS	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	60	60	65	741	1	66	66	813	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.854044	823715f1-08a8-4c0f-aee3-6759b3d13726	Genion	PASS:GF	pPASS	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732668	56733517	0	60	60	74	722	0	74	74	815	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1061445	b0796d6a-4771-4fda-ac7d-8e2c0621fbf9	Genion	PASS:GF	pPASS	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732665	56733517	0	60	60	82	738	1	83	83	839	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1242307	d066ddb4-62a1-40ed-a46d-62bc16e93753	Genion	PASS:GF	pPASS	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	21	21	63	729	0	63	63	810	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1352506	490cd5ee-df0d-437f-b920-2e8c9faf4203	Genion	PASS:GF	pPASS	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	60	60	71	738	0	72	72	820	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1389018	ddc505d0-2908-4264-b618-7c76315a6c73	Genion	PASS:GF	pPASS	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	60	60	73	738	9	82	82	832	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1860457	eb9b333f-7012-48af-8bf5-9a7c492c81e4	Genion	PASS:GF	pPASS	ENSBTAG00000044000	ENSBTAG00000010701	5	5	+	+	56732667	56733517	0	60	60	64	733	0	69	69	813	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1617911	4736f7d8-c5be-42f0-aae9-79469296b8c1	Genion	PASS:RT	pFAIL	ENSBTAG00000035244	ENSBTAG00000010849	11	11	-	-	2812924	2804220	0	60	60	401	1828	0	406	406	2309	True	False	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.940584	edaeaa38-4eea-4ee5-b816-9209932fa137	Genion	PASS:RT	pFAIL	ENSBTAG00000016251	ENSBTAG00000045652	19	19	-	-	43870076	43832797	0	60	60	441	197	0	451	451	653	True	False	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.376467	86d46a97-7249-4ce2-9481-5936df3a9876	Genion	PASS:RT	pFAIL	ENSBTAG00000017816	ENSBTAG00000018326	18	18	+	+	45868045	45868745	5	60	60	248	517	115	367	372	1031	True	False	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.775374	0952e774-b2d0-4fdd-90e8-ac79ac7ddc93	Genion	PASS:RT	pFAIL	ENSBTAG00000017816	ENSBTAG00000018326	18	18	+	+	45868522	45868745	215	60	60	596	472	1	602	817	1611	True	False	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1759795	5d787678-2c9c-466e-b40c-e2502a0076e6	Genion	PASS:RT	pFAIL	ENSBTAG00000017816	ENSBTAG00000018326	18	18	+	+	45868522	45868745	209	60	60	531	507	89	628	837	1491	True	False	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1286309	d8b7517f-0bcb-4b92-a98d-4a02665a3492	Genion	PASS:RT	pFAIL	ENSBTAG00000019091	ENSBTAG00000019093	3	3	-	-	39855914	39795310	-1	60	60	1649	1453	14	3176	3175	4681	True	False	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.574239	b7c44f88-e257-403b-a08b-935e7a9ebc25	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26404528	26392497	1	60	60	154	1190	0	157	158	1379	True	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.2010	daa60864-636f-43ab-84cf-fa036c69bc90	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	38	1207	2	42	100	1326	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.2707	8efd15fe-e7e5-49fa-83c4-71c417929881	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	60	60	38	1207	3	43	106	1336	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.7182	87d1c0f5-fff5-4605-832c-72153b146274	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	43	1213	0	44	102	1347	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.7233	2cd4e474-5a6f-4c48-add3-06f679216ed7	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	36	1191	2	38	96	1332	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.15825	4c3a75a0-bf21-4a2c-a68d-5875985fffa9	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	41	1189	0	41	97	1320	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.16595	7edb162d-e5d1-4542-a6c9-79af3f922526	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	60	60	38	1205	3	43	106	1333	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.17137	a98dac1c-70fb-4faf-981f-75474b027bf1	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412914	26392497	63	60	60	245	1187	0	259	322	1537	True	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.21192	7f9eaee8-22fd-46a8-bfac-6ceb53dd710f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	60	60	68	1197	7	77	140	1367	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.22583	0d3aae80-f539-410a-a129-3a2385dbf585	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	60	60	37	1204	3	40	94	1324	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.33202	905cca41-a67c-4881-b54c-f5a26cfb51b8	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	60	60	24	1191	13	37	100	1311	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.34284	d842ac86-a7e2-4f19-8e4a-8b16e94a4328	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	249	1192	0	256	314	1524	True	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.34665	d76f9526-648b-4d21-9831-6334f301612d	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	37	1200	4	41	100	1346	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.36590	d1e6a2a9-3cfa-4a52-8a77-a2bc81aaa7d0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	31	1181	10	41	99	1298	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.36682	19f054a3-6336-4a04-be89-25c2ddf74643	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	40	1209	0	40	100	1336	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.48088	e2cd4959-f824-4e39-b1f6-0d494b7e44a3	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	37	1157	2	39	99	1310	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.49670	1248933c-c545-4534-bc34-e4038f1a1857	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	38	1208	0	39	99	1338	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.54979	75814573-d163-41d7-8710-1383b542efbc	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	37	1193	2	39	98	1329	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.55581	14309d36-4ace-4d76-b1b9-6358b7776874	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392496	57	60	60	38	1175	3	42	99	1295	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.55776	5010ecb9-a877-4265-90d1-8682a02d0952	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	64	60	60	22	1180	15	37	101	1346	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.56281	7118ec7d-2246-42b6-9730-579e19eaa652	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	50	1204	17	67	125	1386	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.60935	8752e2ea-a95c-4eb3-bd67-e52a89332aeb	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	38	1208	3	41	102	1348	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.62759	8627830b-6a2a-449c-8b15-e24fdf9f8acb	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	87	1187	0	90	151	1372	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.63705	fe92fb63-cc02-48c7-981b-95f9939a7102	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	60	60	83	1180	3	86	86	1294	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.67539	2bc7d3a5-212f-45ec-a21c-932cc089b229	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	40	1178	0	40	100	1288	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.70867	66cef793-3cee-41ea-952b-f39c7e7bd1e5	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	70	1213	0	71	133	1374	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.75540	35c4a075-18e5-4919-a8cf-109a3c7d7f24	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	42	1209	0	42	104	1331	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.78850	3e659cd0-5c62-49ba-ae65-75cbbeb5fa92	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	42	1194	0	44	100	1328	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.86366	b1c74c44-5bb6-493a-bbd5-19523df2e533	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	40	1195	0	41	100	1324	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.87199	9082eadd-97f7-4082-a421-0d2d48a8ba69	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	52	60	60	39	1198	2	45	97	1316	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.87897	a2114305-53bc-4cf8-bd81-700b5ff3215f	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	31	1215	5	36	96	1331	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.92276	990e8f92-cd69-41e7-a955-39a2744e28ca	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	60	60	85	1218	1	86	86	1334	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.92922	63c8b4bc-f9b9-4638-bc4d-2df542f8f3f0	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	43	1217	0	44	104	1349	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.96161	89d33717-a458-48c8-a91d-58b11077f8e5	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	36	1185	5	45	102	1314	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.99876	df028a31-bdaa-4fce-8785-49cf66d32f13	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	37	1189	2	39	99	1307	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.101098	d2b833bf-29bc-4b36-8c2c-e6300e3a23d6	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	40	1158	0	40	98	1314	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.106512	4019b475-af7e-4495-b3a8-c1ab17821a05	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	37	1187	3	47	103	1319	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.107788	09009aa7-ca9e-439e-9d14-d293ebc75460	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	37	1167	3	40	96	1304	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.112059	08aeaf74-a78c-46e1-aac8-d2548dc2331b	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	38	1173	4	42	98	1294	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.112386	5227ba21-27f3-49cc-b7a0-117ab10fd511	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	73	1207	0	73	132	1360	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.118191	c04a879a-9ba1-4c57-894d-ce54a6114336	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	42	1194	0	43	105	1318	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.118394	d021419d-a3af-4bcd-9841-3b6f2f4e1ed2	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	60	60	38	1227	3	41	102	1369	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.118449	ae74cb86-1fd1-4d22-aab9-575d3e2f0b60	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	40	1179	0	42	102	1292	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.119331	c68f85a1-01e8-46fa-a11f-5816c3b08576	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	60	60	53	1184	0	53	107	1315	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.128765	cb1276bc-49af-43cd-b12a-1843483a851d	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392491	58	60	60	41	1211	2	43	101	1337	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.130154	60fee50c-61cf-4fb0-8ec0-c74632fb61cf	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	32	1187	13	45	105	1334	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.130994	0d042ae4-b459-41bd-939c-61d973393486	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	20	1198	28	48	106	1406	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.136822	50d19110-e3ba-4d09-9824-7ec682be5c0c	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	31	1197	6	37	93	1307	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.137677	e0aaaf01-f78a-4902-873d-fb2102163321	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	38	1195	3	42	102	1321	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.137781	ae26459e-3cd3-41f4-8fcf-cfab638703bd	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	32	1187	10	43	102	1311	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.141980	c81051da-3969-4f83-b14a-25f8cb43edce	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	37	1190	1	41	103	1329	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.143362	782da6db-7f7e-459f-ab49-dd25689a13b7	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	40	1166	2	42	100	1297	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.144363	60608312-4610-4669-8e80-9a1936315352	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	60	60	60	1194	0	64	124	1338	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.146916	34fd5cee-723a-4a07-ae74-7a5ceebed498	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	42	1182	0	43	101	1297	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.147802	77f62335-29e1-4e93-80ee-fe004f657b88	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	62	1187	0	62	121	1338	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.149092	34acc8be-f741-4b1c-be40-08969eb4ef0b	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	60	60	40	1185	0	40	95	1303	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.153221	73d10813-8d3d-4622-abf7-fa8182b8b261	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	60	60	56	1205	11	68	125	1350	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.157324	8f88034d-1a73-4e6f-847f-fed0030398ac	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	60	60	38	1191	3	41	100	1338	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.157880	2c7ee9d5-da85-4f52-a6c1-fd4566ba9fb9	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	60	60	15	1165	0	15	77	1281	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.160978	3a595981-3c35-4293-9327-d8cdbb81a1bb	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	60	60	37	1200	5	42	100	1329	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.161644	1251155c-162a-4ac8-829d-17ec529fa309	Genion	PASS:GF	pPASS	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	60	60	40	1199	0	41	97	1333	False	True	observed exon-aligned boundaries; not exon-repaired; not conserved
