pair_id	parent_a	parent_b	parent_a_ids	parent_b_ids	parent_a_mgi_ids	parent_b_mgi_ids	parent_a_mapping	parent_b_mapping	chromosome_a	chromosome_b	species	assembly	annotation	long_read_support	sample_count	sample_count_status	is_interchromosomal	genomic_distance	in_probe_panel	label	reported_nanostring_support	short_read_reported_support	cross_reported_support	caller_names	assay_tested	assay_qc_status	exclusion_reason	source_ids	source_url
4833415N18Rik:Lgals1	4833415N18Rik	Lgals1	ENSMUSG00000115936.2	ENSMUSG00000068220.7	MGI:1921011	MGI:96777	unique_gencode_gene	unique_gencode_gene	chr16	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4833418N02Rik:Mcfd2	4833418N02Rik	Mcfd2	ENSMUSG00000085287.9	ENSMUSG00000024150.13	MGI:1921847	MGI:2183439	unique_gencode_gene	unique_gencode_gene	chr17	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	8951	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4833419F23Rik:Mtpap	4833419F23Rik	Mtpap	ENSMUSG00000117401.2	ENSMUSG00000024234.8	MGI:1921165	MGI:1914690	unique_gencode_gene	unique_gencode_gene	chr18	chr18	Mus musculus	GRCm39	GENCODE M28	9		unavailable_read_to_sample_mapping	0	6672	False		False	True	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4833420G17Rik:Gm15500	4833420G17Rik	Gm15500	ENSMUSG00000062822.9	ENSMUSG00000086583.4	MGI:1914642	MGI:3782947	unique_gencode_gene	unique_gencode_gene	chr13	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4833420G17Rik:Zfp951	4833420G17Rik	Zfp951	ENSMUSG00000062822.9	ENSMUSG00000072774.11	MGI:1914642	MGI:2441896	unique_gencode_gene	unique_gencode_gene	chr13	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
4833439L19Rik:Ifi27l2a	4833439L19Rik	Ifi27l2a	ENSMUSG00000025871.19	ENSMUSG00000079017.4	MGI:1921162	MGI:1924183	unique_gencode_gene	unique_gencode_gene	chr13	chr12	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4833439L19Rik:Smap2	4833439L19Rik	Smap2	ENSMUSG00000025871.19	ENSMUSG00000032870.9	MGI:1921162	MGI:1917030	unique_gencode_gene	unique_gencode_gene	chr13	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;JaffaL	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4833445I07Rik:Dalrd3	4833445I07Rik	Dalrd3	ENSMUSG00000103103.2	ENSMUSG00000019039.15	MGI:2143268	MGI:1915039	unique_gencode_gene	unique_gencode_gene	chr9	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	712	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4921507P07Rik:5430402O13Rik	4921507P07Rik	5430402O13Rik	ENSMUSG00000029828.5	ENSMUSG00000085776.9	MGI:1918071	MGI:1918631	unique_gencode_gene	unique_gencode_gene	chr6	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4921524J17Rik:Mylk3	4921524J17Rik	Mylk3	ENSMUSG00000036934.10	ENSMUSG00000031698.15	MGI:1913964	MGI:2443063	unique_gencode_gene	unique_gencode_gene	chr8	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	22414	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4930430E12Rik:Tmsb4x	4930430E12Rik	Tmsb4x	ENSMUSG00000085295.8	ENSMUSG00000049775.17	MGI:1918889	MGI:99510	unique_gencode_gene	unique_gencode_gene	chr4	chrX	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4930440I19Rik:Gnas	4930440I19Rik	Gnas	ENSMUSG00000085431.8	ENSMUSG00000027523.21	MGI:1925408	MGI:95777	unique_gencode_gene	unique_gencode_gene	chr2	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	96101339	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4930445E18Rik:9230109A22Rik	4930445E18Rik	9230109A22Rik	ENSMUSG00000115355.2	ENSMUSG00000051237.8	MGI:1925365	MGI:2445011	unique_gencode_gene	unique_gencode_gene	chr15	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	46972	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4930455G09Rik:Rplp0	4930455G09Rik	Rplp0	ENSMUSG00000085761.2	ENSMUSG00000067274.11	MGI:1926167	MGI:1927636	unique_gencode_gene	unique_gencode_gene	chr4	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4930455G09Rik:Tmem51	4930455G09Rik	Tmem51	ENSMUSG00000085761.2	ENSMUSG00000040616.4	MGI:1926167	MGI:2384874	unique_gencode_gene	unique_gencode_gene	chr4	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	1996	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4930471E15Rik:Fam120b	4930471E15Rik	Fam120b	ENSMUSG00000113228.2	ENSMUSG00000014763.9	MGI:1922270	MGI:1914794	unique_gencode_gene	unique_gencode_gene	chr12	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;JaffaL	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4930471E15Rik:Wdr20rt	4930471E15Rik	Wdr20rt	ENSMUSG00000113228.2	ENSMUSG00000035560.6	MGI:1922270	MGI:1918198	unique_gencode_gene	unique_gencode_gene	chr12	chr12	Mus musculus	GRCm39	GENCODE M28	133		unavailable_read_to_sample_mapping	0	39130	False		False	True	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4930589L23Rik:Fnip2	4930589L23Rik	Fnip2	ENSMUSG00000068957.2	ENSMUSG00000061175.13	MGI:1923129	MGI:2683054	unique_gencode_gene	unique_gencode_gene	chr3	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	396	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4931422A03Rik:Lmo2	4931422A03Rik	Lmo2	ENSMUSG00000046085.8	ENSMUSG00000032698.16	MGI:1918236	MGI:102811	unique_gencode_gene	unique_gencode_gene	chr2	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4932438A13Rik:Ccna2	4932438A13Rik	Ccna2	ENSMUSG00000037270.19	ENSMUSG00000027715.10	MGI:2444631	MGI:108069	unique_gencode_gene	unique_gencode_gene	chr3	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	290954	False		False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4933406I18Rik:Psma1	4933406I18Rik	Psma1	ENSMUSG00000087475.4	ENSMUSG00000030751.19	MGI:1918295	MGI:1347005	unique_gencode_gene	unique_gencode_gene	chr7	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	39361	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4933412E12Rik:Ylpm1	4933412E12Rik	Ylpm1	ENSMUSG00000112627.2	ENSMUSG00000021244.16	MGI:1918336	MGI:1926195	unique_gencode_gene	unique_gencode_gene	chr10	chr12	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4933434E20Rik:Gstm1	4933434E20Rik	Gstm1	ENSMUSG00000027942.18	ENSMUSG00000058135.13	MGI:1914027	MGI:95860	unique_gencode_gene	unique_gencode_gene	chr3	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	17948923	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
4933439K11Rik:Cfap45	4933439K11Rik	Cfap45	ENSMUSG00000085184.10	ENSMUSG00000026546.17	MGI:1918569	MGI:1919120	unique_gencode_gene	unique_gencode_gene	chr1	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5031415H12Rik:Tgif1	5031415H12Rik	Tgif1	ENSMUSG00000097282.2	ENSMUSG00000047407.18	MGI:1923234	MGI:1194497	unique_gencode_gene	unique_gencode_gene	chr17	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	88623	False		False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5031439G07Rik:S100a4	5031439G07Rik	S100a4	ENSMUSG00000036046.15	ENSMUSG00000001020.9	MGI:2444899	MGI:1330282	unique_gencode_gene	unique_gencode_gene	chr15	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5033421B08Rik:Ldah	5033421B08Rik	Ldah	ENSMUSG00000112276.2	ENSMUSG00000037669.16	MGI:1923240	MGI:1916082	unique_gencode_gene	unique_gencode_gene	chr12	chr12	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	225442	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5430402O13Rik:4921507P07Rik	5430402O13Rik	4921507P07Rik	ENSMUSG00000085776.9	ENSMUSG00000029828.5	MGI:1918631	MGI:1918071	unique_gencode_gene	unique_gencode_gene	chr6	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5430402O13Rik:Frrs1	5430402O13Rik	Frrs1	ENSMUSG00000085776.9	ENSMUSG00000033386.11	MGI:1918631	MGI:108076	unique_gencode_gene	unique_gencode_gene	chr6	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5430405H02Rik:Rab5if	5430405H02Rik	Rab5if	ENSMUSG00000085741.9	ENSMUSG00000027637.4	MGI:1921737	MGI:1914638	unique_gencode_gene	unique_gencode_gene	chr2	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	165	False		False	False	False	LongGF;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5730409E04Rik:Ndufs5-ps	5730409E04Rik	Ndufs5-ps	ENSMUSG00000073755.5	ENSMUSG00000081824.6	MGI:3609248	MGI:3612445	unique_gencode_gene	unique_gencode_gene	chr4	chr16	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5830408C22Rik:Rbmxl1	5830408C22Rik	Rbmxl1	ENSMUSG00000110148.2	ENSMUSG00000037070.11	MGI:1921994	MGI:1343045	unique_gencode_gene	unique_gencode_gene	chr8	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	53631896	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5830418P13Rik:Gm16252	5830418P13Rik	Gm16252	ENSMUSG00000086236.10	ENSMUSG00000085168.3	MGI:3604110	MGI:3826521	unique_gencode_gene	unique_gencode_gene	chr9	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	10824	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5830432E09Rik:Ctsb	5830432E09Rik	Ctsb	ENSMUSG00000097471.9	ENSMUSG00000021939.9	MGI:1915015	MGI:88561	unique_gencode_gene	unique_gencode_gene	chr7	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
5830444B04Rik:Gabrd	5830444B04Rik	Gabrd	ENSMUSG00000084803.9	ENSMUSG00000029054.9	MGI:3603170	MGI:95622	unique_gencode_gene	unique_gencode_gene	chr4	chr4	Mus musculus	GRCm39	GENCODE M28	7		unavailable_read_to_sample_mapping	0	651	False		False	True	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
6330562C20Rik:Ahcyl2	6330562C20Rik	Ahcyl2	ENSMUSG00000093424.4	ENSMUSG00000029772.18	MGI:1923443	MGI:1921590	unique_gencode_gene	unique_gencode_gene	chr3	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
6330562C20Rik:Mindy1	6330562C20Rik	Mindy1	ENSMUSG00000093424.4	ENSMUSG00000038712.17	MGI:1923443	MGI:1922257	unique_gencode_gene	unique_gencode_gene	chr3	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	10910	False		False	True	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
6330562C20Rik:Slc15a4	6330562C20Rik	Slc15a4	ENSMUSG00000093424.4	ENSMUSG00000029416.18	MGI:1923443	MGI:2140796	unique_gencode_gene	unique_gencode_gene	chr3	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
6430548M08Rik:Cox5a	6430548M08Rik	Cox5a	ENSMUSG00000031824.16	ENSMUSG00000000088.8	MGI:2443793	MGI:88474	unique_gencode_gene	unique_gencode_gene	chr8	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
6720427I07Rik:Epsti1	6720427I07Rik	Epsti1	ENSMUSG00000097375.4	ENSMUSG00000022014.16	MGI:1924398	MGI:1915168	unique_gencode_gene	unique_gencode_gene	chr13	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9030407P20Rik:Ccl5	9030407P20Rik	Ccl5	ENSMUSG00000097343.3	ENSMUSG00000035042.3	MGI:1918818	MGI:98262	unique_gencode_gene	unique_gencode_gene	chr7	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9130401M01Rik:C1qc	9130401M01Rik	C1qc	ENSMUSG00000101892.2	ENSMUSG00000036896.6	MGI:1923008	MGI:88225	unique_gencode_gene	unique_gencode_gene	chr15	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9230109A22Rik:Gm35996	9230109A22Rik	Gm35996	ENSMUSG00000051237.8	ENSMUSG00000115174.2	MGI:2445011	MGI:5595155	unique_gencode_gene	unique_gencode_gene	chr15	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	9126	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9330175E14Rik:Capg	9330175E14Rik	Capg	ENSMUSG00000097194.3	ENSMUSG00000056737.15	MGI:2443913	MGI:1098259	unique_gencode_gene	unique_gencode_gene	chr8	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9530062K07Rik:Gm8213	9530062K07Rik	Gm8213	ENSMUSG00000108030.2	ENSMUSG00000082474.4	MGI:1925989	MGI:3643597	unique_gencode_gene	unique_gencode_gene	chr6	chr6	Mus musculus	GRCm39	GENCODE M28	4		unavailable_read_to_sample_mapping	0	3550	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9530068E07Rik:Atp5g3	9530068E07Rik	Atp5g3	ENSMUSG00000036275.14	ENSMUSG00000018770.10	MGI:2654705	MGI:2442035	unique_gencode_gene	unique_gencode_gene	chr11	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9530068E07Rik:Capza2	9530068E07Rik	Capza2	ENSMUSG00000036275.14	ENSMUSG00000015733.14	MGI:2654705	MGI:106222	unique_gencode_gene	unique_gencode_gene	chr11	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9530068E07Rik:Dnaja2	9530068E07Rik	Dnaja2	ENSMUSG00000036275.14	ENSMUSG00000031701.7	MGI:2654705	MGI:1931882	unique_gencode_gene	unique_gencode_gene	chr11	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9530068E07Rik:Gm10051	9530068E07Rik	Gm10051	ENSMUSG00000036275.14	ENSMUSG00000058905.6	MGI:2654705	MGI:3641791	unique_gencode_gene	unique_gencode_gene	chr11	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9530068E07Rik:Gm10925	9530068E07Rik	Gm10925	ENSMUSG00000036275.14	ENSMUSG00000100862.2	MGI:2654705	MGI:3809095	unique_gencode_gene	unique_gencode_gene	chr11	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
9530068E07Rik:Gm14303	9530068E07Rik	Gm14303	ENSMUSG00000036275.14	ENSMUSG00000081344.6	MGI:2654705	MGI:3651379	unique_gencode_gene	unique_gencode_gene	chr11	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
