read_id	pair_id	parent_a	chrom1	breakpoint1	strand1	parent_b	chrom2	breakpoint2	strand2	Chromosomal_Status	source_row	sample_id	assembly	source_id
7dbbaaf7-4cbe-44fb-9878-12fe40d09478	Lgmn:Sirt5	Lgmn	chr12	102379723	-	Sirt5	chr13	43548212	+	Interchromosomal	144		GRCm39	supplementary_table_3
6ca8683c-23e6-4c6c-8144-da84ba4cda4f	Tm9sf3:Lipa	Tm9sf3	chr19	41244583	-	Lipa	chr19	34488421	-	Intrachromosomal	145		GRCm39	supplementary_table_3
6425e7bc-876a-4c30-96ff-cb9d9a00625d	Lncpint:Gt(ROSA)26Sor	Lncpint	chr6	31157956	-	Gt(ROSA)26Sor	chr6	113048396	-	Intrachromosomal	146		GRCm39	supplementary_table_3
586e5a58-bd86-4960-9226-09ab6727e55d	Gm6712:Lpxn	Gm6712	chr17	17514851	+	Lpxn	chr19	12809971	+	Interchromosomal	147		GRCm39	supplementary_table_3
cb62efbd-a44f-41a7-bd92-b3bb7b5df1e3	Lrp12:Rap2a	Lrp12	chr15	39806999	-	Rap2a	chr14	120741012	+	Interchromosomal	148		GRCm39	supplementary_table_3
bc391b2b-cadb-4433-ab93-089fe4d2d47d	Map3k1:Gm47283	Map3k1	chr13	111945036	-	Gm47283	chrY	90797237	+	Interchromosomal	149		GRCm39	supplementary_table_3
e9cf2af2-e7df-49b1-b421-bd79a78bb171	Map4k4:Stxbp3	Map4k4	chr1	39940734	+	Stxbp3	chr3	108723795	-	Interchromosomal	150		GRCm39	supplementary_table_3
5e40136a-d896-4182-9179-8500076ba529	Afg3l2:Mbd2	Afg3l2	chr18	67581957	-	Mbd2	chr18	70758734	+	Intrachromosomal	151		GRCm39	supplementary_table_3
e8cce208-d250-4076-ad59-14fc9066d03b	Ddx3y:Mbd2	Ddx3y	chrY	1286478	-	Mbd2	chr18	70726273	+	Interchromosomal	152		GRCm39	supplementary_table_3
2da420d5-f8ae-4d92-916d-d2884c05b8bf	Mbnl1:Itgax	Mbnl1	chr3	60408844	+	Itgax	chr7	127747672	+	Interchromosomal	153		GRCm39	supplementary_table_3
0724f62f-c6cb-45d1-acfc-01b623db8e49	Maml3:Mbnl1	Maml3	chr3	51762919	-	Mbnl1	chr3	60503014	+	Intrachromosomal	154		GRCm39	supplementary_table_3
d412ecd4-8b3f-4b17-bcb2-8ecffa89d1e5	Prmt9:Mcfd2	Prmt9	chr8	78287605	+	Mcfd2	chr17	87564734	-	Interchromosomal	155		GRCm39	supplementary_table_3
9b5ee0c8-46ff-4992-a454-a0d97a6f4488	Faap20:Mcts1	Faap20	chr4	155335493	+	Mcts1	chrX	37702097	+	Interchromosomal	156		GRCm39	supplementary_table_3
4ee9cdb3-a961-41f2-b836-445af29cbf14	Med13l:Dck	Med13l	chr5	118731635	+	Dck	chr5	88917462	+	Intrachromosomal	157		GRCm39	supplementary_table_3
3b55f08d-cbff-425e-b38c-76bc4674e867	Med15:Litaf	Med15	chr16	17540619	-	Litaf	chr16	10784513	-	Intrachromosomal	158		GRCm39	supplementary_table_3
3df1c8c6-ad83-466f-9367-2915b11ad817	Nrp1:Micu1	Nrp1	chr8	129089874	+	Micu1	chr10	59563778	+	Interchromosomal	159		GRCm39	supplementary_table_3
8e15267d-2e6d-484b-a24c-9862ef3f3127	Chchd3:Mkln1	Chchd3	chr6	33026271	-	Mkln1	chr6	31395865	+	Intrachromosomal	160		GRCm39	supplementary_table_3
64183854-b219-494c-bf7b-495848cfc4a9	Mpdu1:Hk3	Mpdu1	chr11	69549391	-	Hk3	chr13	55160410	-	Interchromosomal	161		GRCm39	supplementary_table_3
39f63b7d-3647-4cee-a662-a869b593ae45	Dis3l2:Ms4a7	Dis3l2	chr1	86688111	+	Ms4a7	chr19	11299764	-	Interchromosomal	162		GRCm39	supplementary_table_3
f56fab4f-abc0-41a8-b633-71c398170c9b	Msr1:Vps37a	Msr1	chr8	40084321	-	Vps37a	chr8	40989910	+	Intrachromosomal	163		GRCm39	supplementary_table_3
9ab158f4-a7a1-450e-a712-838752fd4f86	Mtmr3:Commd1	Mtmr3	chr11	4544602	-	Commd1	chr11	22906692	-	Intrachromosomal	164		GRCm39	supplementary_table_3
76fbe138-a0ea-4e7e-a39a-865531b413a9	Mtpn:Rab9	Mtpn	chr6	35516473	-	Rab9	chrX	165245338	-	Interchromosomal	165		GRCm39	supplementary_table_3
14b57928-15d6-4fa5-97cd-eea628e4020c	Mtx1:1810009A15Rik	Mtx1	chr3	89119989	-	1810009A15Rik	chr19	8866487	+	Interchromosomal	166		GRCm39	supplementary_table_3
9bfe26a9-f7ad-4625-8a84-0e6395eea932	Myo1g:Jmjd1c	Myo1g	chr11	6465848	-	Jmjd1c	chr10	67081284	+	Interchromosomal	167		GRCm39	supplementary_table_3
c96ce375-4017-4a5f-b0d4-e6bbbe2496f6	Rabep1:Nbr1	Rabep1	chr11	70791433	+	Nbr1	chr11	101465824	+	Intrachromosomal	168		GRCm39	supplementary_table_3
6ae0bf73-0397-4dca-8fe6-5bdd858fc43f	Stag1:Nck1	Stag1	chr9	100525849	+	Nck1	chr9	100390725	-	Intrachromosomal	169		GRCm39	supplementary_table_3
7547ebe9-d003-4ea0-97ab-f74bded4ffdf	Tmcc1:Ndufa5	Tmcc1	chr6	116084272	-	Ndufa5	chr6	24519256	-	Intrachromosomal	170		GRCm39	supplementary_table_3
ee0a391c-31fb-463b-85ff-6915cf07f3d9	Hnrnpm:Ndufa7	Hnrnpm	chr17	33904240	-	Ndufa7	chr17	34048640	+	Intrachromosomal	171		GRCm39	supplementary_table_3
9a8d494f-b007-4a38-8f10-1a5e3ec3f20b	Pgd:Ndufa9	Pgd	chr4	149241063	-	Ndufa9	chr6	126811459	-	Interchromosomal	172		GRCm39	supplementary_table_3
ca780c5f-b50b-438d-93c6-a0fbfe07d6f0	Nek7:Rap1b	Nek7	chr1	138547289	-	Rap1b	chr10	117660579	-	Interchromosomal	173		GRCm39	supplementary_table_3
ef8b3263-676b-46d6-8c89-52f9eb97183b	Dusp7:Neurl3	Dusp7	chr9	106246522	+	Neurl3	chr1	36307790	-	Interchromosomal	174		GRCm39	supplementary_table_3
84d9801f-5ffe-4a09-81bb-6bfd136aa134	Npc1:Snx2	Npc1	chr18	12369237	-	Snx2	chr18	53322726	+	Intrachromosomal	175		GRCm39	supplementary_table_3
7d6ae606-18df-411f-ba5f-71151ac417f6	Oas2:Rplp0	Oas2	chr5	120883741	-	Rplp0	chr5	115700484	+	Intrachromosomal	176		GRCm39	supplementary_table_3
ff33689f-0886-4a30-b85e-9fbc7319539d	Gpi1:Oat	Gpi1	chr7	33928352	-	Oat	chr7	132163641	-	Intrachromosomal	177		GRCm39	supplementary_table_3
838a719d-dfd8-4cab-b90b-c267597dc51a	Stard8:Ophn1	Stard8	chrX	98086400	+	Ophn1	chrX	97684619	-	Intrachromosomal	178		GRCm39	supplementary_table_3
20d068fe-d95c-4db7-89e9-f12cb2fffda6	Osbpl8:Cpne2	Osbpl8	chr10	111099118	+	Cpne2	chr8	95280017	+	Interchromosomal	179		GRCm39	supplementary_table_3
dcf54a1e-3e13-4981-9693-2db67a1f6ef8	Zfp677:Oxr1	Zfp677	chr17	21604282	+	Oxr1	chr15	41714770	+	Interchromosomal	180		GRCm39	supplementary_table_3
7545eaf1-8b55-478e-aa8c-8ddade968571	P2rx4:2900089D17Rik	P2rx4	chr5	122857289	+	2900089D17Rik	chr5	144178900	-	Intrachromosomal	181		GRCm39	supplementary_table_3
f7ef82ef-9c04-4135-a65a-6e6fe8de41e2	Pabpn1:Ube2j2	Pabpn1	chr14	55133380	+	Ube2j2	chr4	156040824	+	Interchromosomal	182		GRCm39	supplementary_table_3
47bca786-ea65-4bbc-97d4-9421893632b1	Pacc1:Atf3	Pacc1	chr1	191060476	+	Atf3	chr1	190909671	-	Intrachromosomal	183		GRCm39	supplementary_table_3
395cc7e6-6571-444c-a54f-823bd7ee65f0	Pacs2:Lgmn	Pacs2	chr12	112978302	+	Lgmn	chr12	102390028	-	Intrachromosomal	184		GRCm39	supplementary_table_3
c72f5380-d6ca-44d6-90ee-b55d77cfc1c5	Pacs2:Mta1	Pacs2	chr12	113020587	+	Mta1	chr12	113099416	+	Intrachromosomal	185		GRCm39	supplementary_table_3
1d533243-950e-468c-9b2d-b6e19038f15e	Pak2:Gm12940	Pak2	chr16	31897905	-	Gm12940	chr4	126929600	+	Interchromosomal	186		GRCm39	supplementary_table_3
14a2c3b4-6d25-437d-af69-3f43ad8c64c7	Gm30329:Pccb	Gm30329	chr8	79952698	+	Pccb	chr9	100894868	-	Interchromosomal	187		GRCm39	supplementary_table_3
793835ad-dd12-4984-9549-4a9cfaffbbb0	Pdap1:Atp5j2	Pdap1	chr5	145073711	-	Atp5j2	chr5	145124043	-	Intrachromosomal	188		GRCm39	supplementary_table_3
15453796-8145-4614-b7b8-7850f98ac4cd	Fam160b2:Pdlim2	Fam160b2	chr14	70829014	-	Pdlim2	chr14	70402242	-	Intrachromosomal	189		GRCm39	supplementary_table_3
5caad980-1a68-4198-8041-36e076e291a3	Lrch1:Peli2	Lrch1	chr14	75184823	-	Peli2	chr14	48405653	+	Intrachromosomal	190		GRCm39	supplementary_table_3
05c5ac05-4ad6-42c5-8edc-92888b22c312	Pex19:Lcat	Pex19	chr1	171957554	+	Lcat	chr8	106666772	-	Interchromosomal	191		GRCm39	supplementary_table_3
56a6ae4a-1e82-4527-9a48-5977e26bff23	Dhrs3:Pgm1	Dhrs3	chr4	144620279	+	Pgm1	chr4	99818652	+	Intrachromosomal	192		GRCm39	supplementary_table_3
e4f0d04e-d9bb-42de-b74b-cc556c440615	Rsph3a:Phax	Rsph3a	chr17	8171468	+	Phax	chr18	56717362	+	Interchromosomal	193		GRCm39	supplementary_table_3
1a5b3013-0782-45ce-8bcc-207009884dc3	Pik3c2a:Gm12940	Pik3c2a	chr7	116041825	-	Gm12940	chr4	126929600	+	Interchromosomal	194		GRCm39	supplementary_table_3
2505c3da-1f95-45c2-8c64-abc7f2c8d7d5	Pip4k2a:Fam174a	Pip4k2a	chr2	18893862	-	Fam174a	chr1	95261660	+	Interchromosomal	195		GRCm39	supplementary_table_3
7efd117b-8dd6-474a-8702-25a6b96a699b	Tnrc6c:Pitpna	Tnrc6c	chr11	117546157	+	Pitpna	chr11	75498932	+	Intrachromosomal	196		GRCm39	supplementary_table_3
eb2879a7-2861-4215-95be-4b86ad4cf05d	Phtf1:Pkm	Phtf1	chr3	103901218	+	Pkm	chr9	59582850	+	Interchromosomal	197		GRCm39	supplementary_table_3
55fa8df3-cead-4fa3-97db-a86675c8b9b7	Rnaset2a:Pld2	Rnaset2a	chr17	8353735	-	Pld2	chr11	70445102	+	Interchromosomal	198		GRCm39	supplementary_table_3
0193ce4e-081b-41d9-9bb8-cbfbba60fe6f	Lilr4b:Plgrkt	Lilr4b	chr10	51357037	+	Plgrkt	chr19	29338327	-	Interchromosomal	199		GRCm39	supplementary_table_3
009c99ce-460c-4e25-b729-1fcb0ba587ce	Pmm2:Morf4l1	Pmm2	chr16	8460713	+	Morf4l1	chr9	89974455	-	Interchromosomal	200		GRCm39	supplementary_table_3
54dfb02b-3cf8-42f8-a278-340a53643505	Pnkp:Tyrobp	Pnkp	chr7	44509369	+	Tyrobp	chr7	30115056	+	Intrachromosomal	201		GRCm39	supplementary_table_3
645b4178-37fe-4325-a432-e3992ccbe180	Polr2b:Trmt61b	Polr2b	chr5	77491124	+	Trmt61b	chr17	71895979	-	Interchromosomal	202		GRCm39	supplementary_table_3
8fbc3893-9dc3-4bef-afac-17e75ff0788d	Manba:Ppa2	Manba	chr3	135191618	+	Ppa2	chr3	133053824	+	Intrachromosomal	203		GRCm39	supplementary_table_3
85235ee8-0c7a-4609-96d8-aa449e1737c8	Ppard:Mapk14	Ppard	chr17	28456069	+	Mapk14	chr17	28932747	+	Intrachromosomal	204		GRCm39	supplementary_table_3
d0115149-363b-4fc2-a22c-ee83c09ce240	Daam1:Ppm1a	Daam1	chr12	71878105	+	Ppm1a	chr12	72830456	+	Intrachromosomal	205		GRCm39	supplementary_table_3
59d591f9-5145-420f-b07b-86f7959deae1	Sec63:Ppp2r5c	Sec63	chr10	42637884	+	Ppp2r5c	chr12	110546834	+	Interchromosomal	206		GRCm39	supplementary_table_3
cfa3aa28-a819-4476-bf8f-71b67b8a9993	Ppp3ca:Ube2d3	Ppp3ca	chr3	136376662	+	Ube2d3	chr3	135160946	+	Intrachromosomal	207		GRCm39	supplementary_table_3
a748a31e-d540-4048-bdb0-7b800787b7b5	D330050G23Rik:Prkar1a	D330050G23Rik	chr2	116730812	+	Prkar1a	chr11	109553774	+	Interchromosomal	208		GRCm39	supplementary_table_3
6c1ed972-2d4d-4aa7-900f-b0dab035f4cd	Psap:Eif2s3y	Psap	chr10	60128359	+	Eif2s3y	chrY	1017363	+	Interchromosomal	209		GRCm39	supplementary_table_3
c02a0300-4395-47a6-a284-5361f60e5ef4	Psmc2:Pmpcb	Psmc2	chr5	22007611	+	Pmpcb	chr5	21961584	+	Intrachromosomal	210		GRCm39	supplementary_table_3
02bcb46b-7442-481c-93a5-83d7a78f90b8	Psme2:Psme1	Psme2	chr14	55827489	-	Psme1	chr14	55817051	+	Intrachromosomal	211		GRCm39	supplementary_table_3
9ebe0297-b4d3-447f-ac0f-179c22afeb94	Psme2:Psme1	Psme2	chr14	55827489	-	Psme1	chr14	55817051	+	Intrachromosomal	212		GRCm39	supplementary_table_3
f486b340-d35e-4b65-9964-7528d1a002f5	Pspc1:Atp6v1h	Pspc1	chr14	56986291	-	Atp6v1h	chr1	5187612	+	Interchromosomal	213		GRCm39	supplementary_table_3
8d1ffffd-d949-4213-afdb-7b8327330e58	Ptpn6:Ptms	Ptpn6	chr6	124709262	-	Ptms	chr6	124891952	-	Intrachromosomal	214		GRCm39	supplementary_table_3
cb323b3d-7635-4f40-ad76-0f91fcb12f9c	Dgkd:Rab3gap2	Dgkd	chr1	87809661	+	Rab3gap2	chr1	185010344	+	Intrachromosomal	215		GRCm39	supplementary_table_3
2cd7ae9a-78ff-4693-af16-3c4bc47b848f	Trafd1:Rabggta	Trafd1	chr5	121523102	-	Rabggta	chr14	55956802	-	Interchromosomal	216		GRCm39	supplementary_table_3
09f6b5b2-4f86-4e56-8f39-b64389445df1	Rac1:Reep5	Rac1	chr5	143502912	-	Reep5	chr18	34490283	-	Interchromosomal	217		GRCm39	supplementary_table_3
1fa80f4d-0eda-47ff-98c7-4dadac668313	Manea:Rad23b	Manea	chr4	26340416	-	Rad23b	chr4	55389883	+	Intrachromosomal	218		GRCm39	supplementary_table_3
3ad0b790-318d-48cf-977b-2bba6e88a89f	Zfp341:Raly	Zfp341	chr2	154470053	+	Raly	chr2	154707827	+	Intrachromosomal	219		GRCm39	supplementary_table_3
1bc63575-3eef-41b9-8199-1cae5afcbf94	Rasa1:Ahnak	Rasa1	chr13	85371576	-	Ahnak	chr19	9014522	+	Interchromosomal	220		GRCm39	supplementary_table_3
9b4cfa45-02ff-4c28-8053-60aa302f6123	Rasa3:Rab20	Rasa3	chr8	13727392	-	Rab20	chr8	11504526	-	Intrachromosomal	221		GRCm39	supplementary_table_3
c6a23c55-9c62-4802-a7eb-053e1f84fc26	Rassf3:Lyz2	Rassf3	chr10	121311907	-	Lyz2	chr10	117116710	-	Intrachromosomal	222		GRCm39	supplementary_table_3
e666f484-a543-4f84-afd1-b8247f85a60f	Rb1:Itm2b	Rb1	chr14	73562962	-	Itm2b	chr14	73605867	-	Intrachromosomal	223		GRCm39	supplementary_table_3
c44ddfe1-ffa9-4826-a122-8b9b4fd35ff5	Rbks:Babam2	Rbks	chr5	31805064	-	Babam2	chr5	32058398	+	Intrachromosomal	224		GRCm39	supplementary_table_3
08a9cd4a-351a-4a1e-9fb7-34a7e50725e0	Pcp4l1:Rgs10	Pcp4l1	chr1	171023579	-	Rgs10	chr7	128006201	-	Interchromosomal	225		GRCm39	supplementary_table_3
8ae67e26-26bb-4bd1-b71a-96f8203bcd85	Rgs11:Gm14302	Rgs11	chr17	26422658	+	Gm14302	chr2	164302221	-	Interchromosomal	226		GRCm39	supplementary_table_3
c96ad78c-86a2-4a42-a8f2-f248aebf081b	Riok3:Npc1	Riok3	chr18	12262030	+	Npc1	chr18	12356212	-	Intrachromosomal	227		GRCm39	supplementary_table_3
8b6f9981-95eb-4be2-95ee-92fae6b3f738	Rnf214:Hadhb	Rnf214	chr9	45780476	-	Hadhb	chr5	30385312	+	Interchromosomal	228		GRCm39	supplementary_table_3
396ca982-3c3e-476c-83a9-30d2f3f03f2c	Pgk1:Rpl26	Pgk1	chrX	105246541	+	Rpl26	chr11	68792408	+	Interchromosomal	229		GRCm39	supplementary_table_3
9dbae319-a6bf-4dfa-82ce-b8b1bfee719f	Rpl4:Ubl5	Rpl4	chr9	64082582	+	Ubl5	chr9	20557911	+	Intrachromosomal	230		GRCm39	supplementary_table_3
f5c68103-ea10-4a2c-8207-360c5eafc517	Atp1a1:Rps4x	Atp1a1	chr3	101494131	-	Rps4x	chrX	101231608	-	Interchromosomal	231		GRCm39	supplementary_table_3
3d9ee366-74b9-42a3-ab59-54d7ca97f3a6	Ei24:Rpusd4	Ei24	chr9	36701075	-	Rpusd4	chr9	35181260	+	Intrachromosomal	232		GRCm39	supplementary_table_3
fc0e59ba-b53b-4f03-84b1-e3773c74d726	Rragc:Ndufs5-ps	Rragc	chr4	123823773	+	Ndufs5-ps	chr16	42775993	+	Interchromosomal	233		GRCm39	supplementary_table_3
688bdd8b-59bf-4f5a-a4a2-7c8a11d64348	Insig1:Rsrp1	Insig1	chr5	28279646	+	Rsrp1	chr4	134654045	+	Interchromosomal	234		GRCm39	supplementary_table_3
a2e41aed-64fa-4225-9d3f-0ea452acb4bf	Sash1:Ostf1	Sash1	chr10	8656282	-	Ostf1	chr19	18558692	-	Interchromosomal	235		GRCm39	supplementary_table_3
d35f4432-2ca3-4e26-814b-8cbbbc86fd4e	Sf3a3:Scp2	Sf3a3	chr4	124615899	+	Scp2	chr4	107921185	-	Intrachromosomal	236		GRCm39	supplementary_table_3
89c18dbd-9d15-4fb7-a578-577a85e790c8	Sdc3:Laptm5	Sdc3	chr4	130520113	+	Laptm5	chr4	130653415	+	Intrachromosomal	237		GRCm39	supplementary_table_3
5e7fa971-37b8-450c-ba31-5d6cf89afcba	Sel1l:Sptlc2	Sel1l	chr12	91808411	-	Sptlc2	chr12	87360960	-	Intrachromosomal	238		GRCm39	supplementary_table_3
a54f69f8-ea7a-4997-ba39-10da8ac7eaac	Septin7:Tmem120a	Septin7	chr9	25199614	+	Tmem120a	chr5	135766103	-	Interchromosomal	239		GRCm39	supplementary_table_3
795b9d99-ffcd-4342-80c7-b7fcf431b018	Lilrb4a:Serpinb6a	Lilrb4a	chr10	51368259	+	Serpinb6a	chr13	34102425	-	Interchromosomal	240		GRCm39	supplementary_table_3
dcae154a-59be-4e84-951e-c3d8d4d5b6b5	Klhl18:Setd2	Klhl18	chr9	110305533	-	Setd2	chr9	110419455	+	Intrachromosomal	241		GRCm39	supplementary_table_3
dfa28cb5-314d-4e12-82cb-51dc5da1df0f	Sf3b1:Gpnmb	Sf3b1	chr1	55055534	-	Gpnmb	chr6	49032554	+	Interchromosomal	242		GRCm39	supplementary_table_3
918b167c-e5ae-4775-9607-925e5c6e2d6f	Arhgap45:Sgta	Arhgap45	chr10	79860685	+	Sgta	chr10	80884276	-	Intrachromosomal	243		GRCm39	supplementary_table_3
72a0ea8f-a753-4aa9-a8aa-6ec5027bf882	Sh3kbp1:Tmem164	Sh3kbp1	chrX	158466697	+	Tmem164	chrX	141617180	+	Intrachromosomal	244		GRCm39	supplementary_table_3
f8f915bb-1d6e-41a7-aa1d-d9feaf3be39c	Sh3pxd2b:Rab2a	Sh3pxd2b	chr11	32297968	+	Rab2a	chr4	8561151	+	Interchromosomal	245		GRCm39	supplementary_table_3
a1b55ae3-5255-4bab-8e8a-316277534b77	Sh3tc1:C1qb	Sh3tc1	chr5	35874273	-	C1qb	chr4	136608180	-	Interchromosomal	246		GRCm39	supplementary_table_3
1fcff384-ccc0-41c2-8d61-acd296a96e35	Zfp532:Sil1	Zfp532	chr18	65716077	+	Sil1	chr18	35481813	-	Intrachromosomal	247		GRCm39	supplementary_table_3
2ebbfdd7-f42b-4e85-9035-207f3e4713d0	Slc25a37:Gm16867	Slc25a37	chr14	69509660	-	Gm16867	chr14	69610570	-	Intrachromosomal	248		GRCm39	supplementary_table_3
7d3d4064-4ca5-47c8-9ae0-13b41f5ffa2e	Slc25a37:Gm27177	Slc25a37	chr14	69522180	-	Gm27177	chr14	69830005	-	Intrachromosomal	249		GRCm39	supplementary_table_3
87fe4999-d750-43fb-b76b-0f827ae9ecbd	Slc4a7:Psmd1	Slc4a7	chr14	7766482	-	Psmd1	chr1	86044296	+	Interchromosomal	250		GRCm39	supplementary_table_3
43f2bcd1-6b09-4690-970a-2fa533396997	Clic4:Snap47	Clic4	chr4	134966172	-	Snap47	chr11	59298636	-	Interchromosomal	251		GRCm39	supplementary_table_3
741ef137-f5c0-4717-9c1f-2a5ea368a294	Tet3:Snx17	Tet3	chr6	83431731	-	Snx17	chr5	31351212	+	Interchromosomal	252		GRCm39	supplementary_table_3
adda4bea-1d0d-4977-8a9c-fc4f97868699	Tbc1d2b:Snx24	Tbc1d2b	chr9	90097530	-	Snx24	chr18	53516141	+	Interchromosomal	253		GRCm39	supplementary_table_3
da1735a3-52f4-478a-aae9-cbe5b40ea576	Fam149b:Sp100	Fam149b	chr14	20406565	+	Sp100	chr1	85636713	+	Interchromosomal	254		GRCm39	supplementary_table_3
e0af84ff-5024-44f5-8241-27b9c474cef7	Sesn1:Spp1	Sesn1	chr10	41763591	+	Spp1	chr5	104587130	+	Interchromosomal	255		GRCm39	supplementary_table_3
edd4b323-d685-4275-a295-bca74fc38faa	Slc23a2:Srp14	Slc23a2	chr2	131933132	-	Srp14	chr2	118307340	-	Intrachromosomal	256		GRCm39	supplementary_table_3
9649acd0-10b2-4112-af07-37c08a7d9a90	Mdfic:St7	Mdfic	chr6	15721363	+	St7	chr6	17904895	+	Intrachromosomal	257		GRCm39	supplementary_table_3
e31785cd-65e1-44b1-9b7f-fadf0128cd6e	St8sia4:Fam174a	St8sia4	chr1	95581237	-	Fam174a	chr1	95252833	+	Intrachromosomal	258		GRCm39	supplementary_table_3
6f65e965-391b-4703-a524-8c694907b9eb	Stk38:Fggy	Stk38	chr17	29207151	-	Fggy	chr4	95725821	+	Interchromosomal	259		GRCm39	supplementary_table_3
c7c4b327-dd1e-46d6-81ff-d7dcc61d5509	Rsu1:Strn3	Rsu1	chr2	13221580	-	Strn3	chr12	51689997	-	Interchromosomal	260		GRCm39	supplementary_table_3
cd895f1b-475f-4102-8e76-b942c263e0bb	Stxbp3:Asb6	Stxbp3	chr3	108706539	-	Asb6	chr2	30714739	-	Interchromosomal	261		GRCm39	supplementary_table_3
6f8575c9-f758-4658-821e-9b62d0d5aec1	Syk:Gnas	Syk	chr13	52737641	+	Gnas	chr2	174176004	+	Interchromosomal	262		GRCm39	supplementary_table_3
aa8ec9a7-b848-4b31-b507-e8ab71e36102	Rnf150:Tbc1d9	Rnf150	chr8	83769411	+	Tbc1d9	chr8	83937049	+	Intrachromosomal	263		GRCm39	supplementary_table_3
680a4dce-f701-43ea-b443-5f7042f2cede	Tep1:Slc4a2	Tep1	chr14	51080633	-	Slc4a2	chr5	24644734	+	Interchromosomal	264		GRCm39	supplementary_table_3
600336bb-b10c-49a5-b077-a3e9c9b00c8c	Amz1:Timm23	Amz1	chr5	140721576	+	Timm23	chr14	31913357	-	Interchromosomal	265		GRCm39	supplementary_table_3
673d607f-a5b7-458a-b026-1273032b679e	Exosc1:Tm9sf3	Exosc1	chr19	41919794	-	Tm9sf3	chr19	41211662	-	Intrachromosomal	266		GRCm39	supplementary_table_3
094cd674-a8a2-4ee5-b6e8-e486465a7866	Tmem38b:Uty	Tmem38b	chr4	53826220	+	Uty	chrY	1102891	-	Interchromosomal	267		GRCm39	supplementary_table_3
2608e7e7-ecc1-4fd0-b7f8-c578b1e01416	Tmem87b:Arhgap9	Tmem87b	chr2	128690977	+	Arhgap9	chr10	127165367	+	Interchromosomal	268		GRCm39	supplementary_table_3
91e5f8f7-b471-4317-8b18-93670d6895e6	Tnpo3:1810058I24Rik	Tnpo3	chr6	29609364	-	1810058I24Rik	chr6	35237344	+	Intrachromosomal	269		GRCm39	supplementary_table_3
3bf7f0ea-566d-460d-9d27-66a2540a2d71	Tns3:Asap1	Tns3	chr11	8442092	-	Asap1	chr15	63974321	-	Interchromosomal	270		GRCm39	supplementary_table_3
78190ae0-3a4f-46fd-abfd-b1a1efbfe7e4	Cttnbp2nl:Tpd52	Cttnbp2nl	chr3	104939968	-	Tpd52	chr3	8996234	-	Intrachromosomal	271		GRCm39	supplementary_table_3
bfa229ba-85c0-4984-a461-dc7628a1c285	Vps33b:Tpm3	Vps33b	chr7	79936902	+	Tpm3	chr3	90006834	+	Interchromosomal	272		GRCm39	supplementary_table_3
b7ce056c-c1ac-4c3d-b5a6-8dfd08d99396	Trem2:Hdlbp	Trem2	chr17	48653623	+	Hdlbp	chr1	93353128	-	Interchromosomal	273		GRCm39	supplementary_table_3
2f965fb6-8f59-42f2-aebe-deebc9517263	Rnf217:Trmt11	Rnf217	chr10	31484379	-	Trmt11	chr10	30473801	-	Intrachromosomal	274		GRCm39	supplementary_table_3
30c22f7a-26fe-4d89-8395-4de666412728	Tspan5:Adk	Tspan5	chr3	138448421	+	Adk	chr14	21368080	+	Interchromosomal	275		GRCm39	supplementary_table_3
1879b5b9-8b1e-4a92-8e7c-2a851e6a4e8f	Wwp1:Ttc39c	Wwp1	chr4	19708838	-	Ttc39c	chr18	12853006	+	Interchromosomal	276		GRCm39	supplementary_table_3
db11d9e3-74bd-4e91-ac76-cb26eb634ffd	Ubap2:Dcaf12	Ubap2	chr4	41251534	-	Dcaf12	chr4	41302820	-	Intrachromosomal	277		GRCm39	supplementary_table_3
fdd2fffe-6e7f-4217-bcd0-619530549834	Gm26652:Ube2a	Gm26652	chrX	19099201	-	Ube2a	chrX	36145309	+	Intrachromosomal	278		GRCm39	supplementary_table_3
580dc313-e7bb-4dc4-b6f1-805d78eb780d	Herc1:Usp3	Herc1	chr9	66257903	+	Usp3	chr9	66474185	-	Intrachromosomal	279		GRCm39	supplementary_table_3
ef7aaf43-be0b-4765-8fdf-afdd2387ae7d	Vegfb:Ppp1ca	Vegfb	chr19	6964719	-	Ppp1ca	chr19	4243765	+	Intrachromosomal	280		GRCm39	supplementary_table_3
4dc8bc70-d811-426d-8daa-f02710c33cfd	Arhgap30:Vim	Arhgap30	chr1	171225145	+	Vim	chr2	13586423	+	Interchromosomal	281		GRCm39	supplementary_table_3
e6006d06-6c50-4f9a-926a-a63c5bf5241b	Vps13d:Cmpk1	Vps13d	chr4	144894685	-	Cmpk1	chr4	114820358	-	Intrachromosomal	282		GRCm39	supplementary_table_3
f2757117-e7c8-4f44-9b4f-43e3bf4608c1	Anxa2:Vrk1	Anxa2	chr9	69374672	+	Vrk1	chr12	106041265	+	Interchromosomal	283		GRCm39	supplementary_table_3
6cf8ad7f-e548-416b-a609-8623353f2039	Vsir:Dctn6	Vsir	chr10	60200087	+	Dctn6	chr8	34564448	-	Interchromosomal	284		GRCm39	supplementary_table_3
4c2c4edd-6e44-432a-9072-b8b57f0a9955	Vta1:Adgrg6	Vta1	chr10	14581093	-	Adgrg6	chr10	14286301	-	Intrachromosomal	285		GRCm39	supplementary_table_3
