peptide_id	sequence_sha256	pair_ids	role	selection_arm	category	architecture	architecture_absent_current	f_idr	inclusion_probability	length_aa	sequence_matches	mean_plddt	fraction_plddt_below_50	fraction_plddt_ge70	mean_pae_angstrom	worker	wall_seconds	protocol_id	seed	junction_window_mean_plddt	model_path
peptide_262de6ab725ca9ac476a8348fcd8d7122be0e1762d5528e93d2fec4ac959d38e	262de6ab725ca9ac476a8348fcd8d7122be0e1762d5528e93d2fec4ac959d38e	Nrp1:Spred1	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF00431.27;PF00568.30;PF05210.19	True		0.39759036144578314	516	True	33.67966079711914	0.9573643410852714	0.007751937984496124	27.10711097717285	chrna-expand-1026-1		boltz2_2.2.1_single_sequence_batch8	20260919	34.21889114379883	collected/chrna-expand-1026-1/models/protein_262de6ab725ca9ac476a8348fcd8d7122be0e1762d5528e93d2fec4ac959d38e_single_sequence_seed20260919/model.cif
peptide_8edb2e253a0f1a8a06e08f0ed418651b7cb6049336091107d136a4040872b513	8edb2e253a0f1a8a06e08f0ed418651b7cb6049336091107d136a4040872b513	Arid5b:Nampt	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF18127.7;PF04095.23	True		0.39759036144578314	564	True	52.850223541259766	0.5638297872340425	0.28191489361702127	23.042980194091797	chrna-expand-1026-1		boltz2_2.2.1_single_sequence_batch8	20260919	30.76310157775879	collected/chrna-expand-1026-1/models/protein_8edb2e253a0f1a8a06e08f0ed418651b7cb6049336091107d136a4040872b513_single_sequence_seed20260919/model.cif
peptide_98c60c2430bcc89843f9551a2ff62cb19cadad3671201d967c7b10dea7479187	98c60c2430bcc89843f9551a2ff62cb19cadad3671201d967c7b10dea7479187	Marchf8:Dcp1b	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF12906.14;PF31018.1;PF16741.11	True		0.39759036144578314	586	True	31.859275817871094	1.0	0.0	27.9822998046875	chrna-expand-1026-1		boltz2_2.2.1_single_sequence_batch8	20260919	31.266117095947266	collected/chrna-expand-1026-1/models/protein_98c60c2430bcc89843f9551a2ff62cb19cadad3671201d967c7b10dea7479187_single_sequence_seed20260919/model.cif
peptide_abcffb6551c667feb53c023234ede1de48da3d8bd0bf7b1d22b0950594df7b1c	abcffb6551c667feb53c023234ede1de48da3d8bd0bf7b1d22b0950594df7b1c	Myo1g:Jmjd1c	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00063.28;PF02373.29	True		not_probability_sample	608	True	32.844017028808594	0.930921052631579	0.008223684210526315	26.875146865844727	chrna-expand-1026-1		boltz2_2.2.1_single_sequence_batch8	20260919	23.549413681030273	collected/chrna-expand-1026-1/models/protein_abcffb6551c667feb53c023234ede1de48da3d8bd0bf7b1d22b0950594df7b1c_single_sequence_seed20260919/model.cif
peptide_43c86b0b8911e8aaf63d0e506969268e6409db109aa4446b3a6c464347a7dff7	43c86b0b8911e8aaf63d0e506969268e6409db109aa4446b3a6c464347a7dff7	Abr:Pitpna	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF00621.26;PF19057.7;PF00168.37;PF02121.26	True		0.39759036144578314	669	True	35.63640594482422	0.8759342301943199	0.03288490284005979	27.308679580688477	chrna-expand-1026-1		boltz2_2.2.1_single_sequence_batch8	20260919	24.460739135742188	collected/chrna-expand-1026-1/models/protein_43c86b0b8911e8aaf63d0e506969268e6409db109aa4446b3a6c464347a7dff7_single_sequence_seed20260919/model.cif
peptide_8fcffef099ea6d92b6ae199d09c0afde40eb6eb022c7351f2ea626082c6f1461	8fcffef099ea6d92b6ae199d09c0afde40eb6eb022c7351f2ea626082c6f1461	Ttc7b:Wdr91	sensitivity	domain_diversity_enriched	single_domain_hit	PF19440.6	True		not_probability_sample	50	True	79.86005401611328	0.0	0.86	6.379116535186768	chrna-expand-1026-1__extra		boltz2_2.2.1_single_sequence_batch8	20260919	76.10865783691406	collected/chrna-expand-1026-1__extra/models/protein_8fcffef099ea6d92b6ae199d09c0afde40eb6eb022c7351f2ea626082c6f1461_single_sequence_seed20260919/model.cif
peptide_0d6dac851b061e6579ccbca382a913ace9cfd8284d475047cfc81fadfa7f7e36	0d6dac851b061e6579ccbca382a913ace9cfd8284d475047cfc81fadfa7f7e36	Iqgap1:Dusp10	sensitivity	domain_diversity_enriched	no_Pfam_hit		False		not_probability_sample	69	True	52.607120513916016	0.2463768115942029	0.0	14.400701522827148	chrna-expand-1026-1__extra		boltz2_2.2.1_single_sequence_batch8	20260919	53.16963577270508	collected/chrna-expand-1026-1__extra/models/protein_0d6dac851b061e6579ccbca382a913ace9cfd8284d475047cfc81fadfa7f7e36_single_sequence_seed20260919/model.cif
peptide_03686a20dbe4cd4fff12007e4ab2ffd7d4b746ff6a9c00112dfecccb52d6eb16	03686a20dbe4cd4fff12007e4ab2ffd7d4b746ff6a9c00112dfecccb52d6eb16	Wasl:Chchd3	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	112	True	54.734619140625	0.4107142857142857	0.13392857142857142	14.429804801940918	chrna-expand-1026-1__extra		boltz2_2.2.1_single_sequence_batch8	20260919	45.13731002807617	collected/chrna-expand-1026-1__extra/models/protein_03686a20dbe4cd4fff12007e4ab2ffd7d4b746ff6a9c00112dfecccb52d6eb16_single_sequence_seed20260919/model.cif
peptide_e38c94a1896cdc05dc2939d68a6b314176d799ebf1721800c721ae91122e8f01	e38c94a1896cdc05dc2939d68a6b314176d799ebf1721800c721ae91122e8f01	Strn:Fez2	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF08232.18	True		0.4069767441860465	127	True	48.754493713378906	0.5433070866141733	0.0	18.107187271118164	chrna-expand-1026-1__extra		boltz2_2.2.1_single_sequence_batch8	20260919	45.077449798583984	collected/chrna-expand-1026-1__extra/models/protein_e38c94a1896cdc05dc2939d68a6b314176d799ebf1721800c721ae91122e8f01_single_sequence_seed20260919/model.cif
peptide_9fc9fbdea68b0b67f18529217c1935d1b65d4a8e8977abd2b6affaf5b52279b6	9fc9fbdea68b0b67f18529217c1935d1b65d4a8e8977abd2b6affaf5b52279b6	Ppm1h:Idnk	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	164	True	36.133853912353516	0.975609756097561	0.0	21.51753044128418	chrna-expand-1026-1__extra		boltz2_2.2.1_single_sequence_batch8	20260919	27.869840621948242	collected/chrna-expand-1026-1__extra/models/protein_9fc9fbdea68b0b67f18529217c1935d1b65d4a8e8977abd2b6affaf5b52279b6_single_sequence_seed20260919/model.cif
peptide_9829e3006c9ca5cbb0a8cd56e213e84acb81dedb0d65c18ae10076da1b1f3176	9829e3006c9ca5cbb0a8cd56e213e84acb81dedb0d65c18ae10076da1b1f3176	Ptprj:1110051M20Rik	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	193	True	46.924869537353516	0.6683937823834197	0.06217616580310881	25.90479850769043	chrna-expand-1026-1__extra		boltz2_2.2.1_single_sequence_batch8	20260919	39.323097229003906	collected/chrna-expand-1026-1__extra/models/protein_9829e3006c9ca5cbb0a8cd56e213e84acb81dedb0d65c18ae10076da1b1f3176_single_sequence_seed20260919/model.cif
peptide_eaa9bbb55634b9e8248234058db7b5a343388a749f9ddf92ac17123eaee4d30d	eaa9bbb55634b9e8248234058db7b5a343388a749f9ddf92ac17123eaee4d30d	Ptbp3:Dtnbp1	sensitivity	representative_stratified_random	single_domain_hit	PF04440.22	True		0.4020100502512563	241	True	66.04036712646484	0.2074688796680498	0.5477178423236515	21.057958602905273	chrna-expand-1026-1__extra		boltz2_2.2.1_single_sequence_batch8	20260919	59.05895233154297	collected/chrna-expand-1026-1__extra/models/protein_eaa9bbb55634b9e8248234058db7b5a343388a749f9ddf92ac17123eaee4d30d_single_sequence_seed20260919/model.cif
peptide_c935931321e0de5c0639f0339dd62c4acfde4838d560e8adf5dc9bd429ec2182	c935931321e0de5c0639f0339dd62c4acfde4838d560e8adf5dc9bd429ec2182	Jdp2:Rnaset2b	sensitivity	domain_diversity_enriched	single_domain_hit	PF00445.24	True		not_probability_sample	272	True	31.37417221069336	1.0	0.0	23.85611343383789	chrna-expand-1026-1__extra		boltz2_2.2.1_single_sequence_batch8	20260919	36.581417083740234	collected/chrna-expand-1026-1__extra/models/protein_c935931321e0de5c0639f0339dd62c4acfde4838d560e8adf5dc9bd429ec2182_single_sequence_seed20260919/model.cif
peptide_d10c553419c54ff7afb6ceb3f818e13ee97ae4b400c0acae32c7b8241d38aac5	d10c553419c54ff7afb6ceb3f818e13ee97ae4b400c0acae32c7b8241d38aac5	Vps13d:Cmpk1	sensitivity	domain_diversity_enriched	single_domain_hit	PF12624.15	True		not_probability_sample	490	True	30.228933334350586	0.9775510204081632	0.0	26.970680236816406	chrna-expand-1026-1__extra		boltz2_2.2.1_single_sequence_batch8	20260919	33.90333557128906	collected/chrna-expand-1026-1__extra/models/protein_d10c553419c54ff7afb6ceb3f818e13ee97ae4b400c0acae32c7b8241d38aac5_single_sequence_seed20260919/model.cif
peptide_ed3c8b4b8d0c3c70785a7b8e0e56d9d516cb6eb449ccb1bcef6e587ed92af7b1	ed3c8b4b8d0c3c70785a7b8e0e56d9d516cb6eb449ccb1bcef6e587ed92af7b1	Abr:Pitpna	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00621.26;PF19057.7;PF00168.37;PF02121.26	True		not_probability_sample	678	True	33.892417907714844	0.9262536873156342	0.0029498525073746312	27.817440032958984	chrna-expand-1026-1__extra		boltz2_2.2.1_single_sequence_batch8	20260919	30.562801361083984	collected/chrna-expand-1026-1__extra/models/protein_ed3c8b4b8d0c3c70785a7b8e0e56d9d516cb6eb449ccb1bcef6e587ed92af7b1_single_sequence_seed20260919/model.cif
control_1a51de199bbeb69455c1f9f6fdfe5301c93f2b37d5e3d88781930de9723744ca	1a51de199bbeb69455c1f9f6fdfe5301c93f2b37d5e3d88781930de9723744ca	Nfkb1:Zranb2	control	matched_parent_fragment_control	parent_fragment				matched_control	37	True	56.7530632019043	0.16216216216216217	0.0	13.124677658081055	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-2/models/protein_1a51de199bbeb69455c1f9f6fdfe5301c93f2b37d5e3d88781930de9723744ca_single_sequence_seed20260919/model.cif
peptide_799976688dfe7248b600e3b959d07121ac4c09fac9db805fab67cbd0401f482b	799976688dfe7248b600e3b959d07121ac4c09fac9db805fab67cbd0401f482b	Cyb5a:2610001J05Rik	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00173.34	True		not_probability_sample	46	True	61.92866134643555	0.043478260869565216	0.15217391304347827	11.767864227294922	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	68.62538146972656	collected/chrna-expand-1026-2/models/protein_799976688dfe7248b600e3b959d07121ac4c09fac9db805fab67cbd0401f482b_single_sequence_seed20260919/model.cif
control_758f4d506e385b932b2ec08e739b1a1c96d2a327de93ca50f572c64fe22706f4	758f4d506e385b932b2ec08e739b1a1c96d2a327de93ca50f572c64fe22706f4	Klf6:Mitf	control	matched_parent_fragment_control	parent_fragment				matched_control	68	True	48.186241149902344	0.6323529411764706	0.0	18.093273162841797	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-2/models/protein_758f4d506e385b932b2ec08e739b1a1c96d2a327de93ca50f572c64fe22706f4_single_sequence_seed20260919/model.cif
peptide_56a730875dc73dd3e2c7bcf1e197bf75430d6724c2355a4362970a6522c2195f	56a730875dc73dd3e2c7bcf1e197bf75430d6724c2355a4362970a6522c2195f	Cisd2:Ddrgk1	sensitivity	domain_diversity_enriched	single_domain_hit	PF10660.15	True		not_probability_sample	72	True	46.970401763916016	0.7361111111111112	0.0	18.92449378967285	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	44.45063018798828	collected/chrna-expand-1026-2/models/protein_56a730875dc73dd3e2c7bcf1e197bf75430d6724c2355a4362970a6522c2195f_single_sequence_seed20260919/model.cif
peptide_9056cce96b2598d327e3fea03596eac1a7a03c3ee91a549b786c87f82a9e75fa	9056cce96b2598d327e3fea03596eac1a7a03c3ee91a549b786c87f82a9e75fa	Tmx1:2700049A03Rik	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	76	True	47.05244445800781	0.6973684210526315	0.15789473684210525	18.705366134643555	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	36.20003128051758	collected/chrna-expand-1026-2/models/protein_9056cce96b2598d327e3fea03596eac1a7a03c3ee91a549b786c87f82a9e75fa_single_sequence_seed20260919/model.cif
control_7faa08843717d2a27866f29608e5cda4f5dfc25d44df470b658e68c10c3302db	7faa08843717d2a27866f29608e5cda4f5dfc25d44df470b658e68c10c3302db	Syngr1:Hnrnpdl	control	matched_parent_fragment_control	parent_fragment				matched_control	90	True	59.47847366333008	0.2111111111111111	0.06666666666666667	14.476936340332031	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-2/models/protein_7faa08843717d2a27866f29608e5cda4f5dfc25d44df470b658e68c10c3302db_single_sequence_seed20260919/model.cif
control_1a3733f9bc62b24e04e89cf25972ecad7d2c4260178d9b042a72c89b350c62fd	1a3733f9bc62b24e04e89cf25972ecad7d2c4260178d9b042a72c89b350c62fd	Nedd4l:Lman1	control	matched_parent_fragment_control	parent_fragment				matched_control	99	True	43.326194763183594	0.7878787878787878	0.0	15.084158897399902	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-2/models/protein_1a3733f9bc62b24e04e89cf25972ecad7d2c4260178d9b042a72c89b350c62fd_single_sequence_seed20260919/model.cif
control_155aa1ad0e2c9d4472a01e2346e2973d96588707db40e4f338a02a919ba77d61	155aa1ad0e2c9d4472a01e2346e2973d96588707db40e4f338a02a919ba77d61	Ankfy1:Ube2g1	control	matched_parent_fragment_control	parent_fragment				matched_control	107	True	66.10362243652344	0.14018691588785046	0.29906542056074764	14.265098571777344	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-2/models/protein_155aa1ad0e2c9d4472a01e2346e2973d96588707db40e4f338a02a919ba77d61_single_sequence_seed20260919/model.cif
peptide_8563eaff6588db59b2dfde522eb04b16968c0161e35de6d97e59e50175b5557b	8563eaff6588db59b2dfde522eb04b16968c0161e35de6d97e59e50175b5557b	Atp1b3:Mthfs	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00287.25;PF01812.28	True		not_probability_sample	113	True	36.41621780395508	1.0	0.0	19.129425048828125	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	34.749290466308594	collected/chrna-expand-1026-2/models/protein_8563eaff6588db59b2dfde522eb04b16968c0161e35de6d97e59e50175b5557b_single_sequence_seed20260919/model.cif
peptide_f9b70a3bfbe0336f1c091b081fa7909da62fb12dd6e72861b891c56be49560b1	f9b70a3bfbe0336f1c091b081fa7909da62fb12dd6e72861b891c56be49560b1	Myo1e:Nbdy	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF00063.28	True		0.4069767441860465	114	True	36.3149299621582	0.956140350877193	0.0	19.09950828552246	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	39.30145263671875	collected/chrna-expand-1026-2/models/protein_f9b70a3bfbe0336f1c091b081fa7909da62fb12dd6e72861b891c56be49560b1_single_sequence_seed20260919/model.cif
peptide_29d177528e9ff15fa540556b1f8fa7870fd94fafbd626391d569424849d759c9	29d177528e9ff15fa540556b1f8fa7870fd94fafbd626391d569424849d759c9	Zfp386:Gm20658	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF01352.33	True		not_probability_sample	126	True	37.09254837036133	0.9523809523809523	0.0	19.51952362060547	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	37.53432846069336	collected/chrna-expand-1026-2/models/protein_29d177528e9ff15fa540556b1f8fa7870fd94fafbd626391d569424849d759c9_single_sequence_seed20260919/model.cif
peptide_060c736a85b24000a8e57f6dbe0594fd54d4436fc5861f054b63b0d1bc8534bf	060c736a85b24000a8e57f6dbe0594fd54d4436fc5861f054b63b0d1bc8534bf	Zfp655:Atp5j2	sensitivity	representative_stratified_random	single_domain_hit	PF10206.15	True		0.4069767441860465	129	True	42.76194763183594	0.8682170542635659	0.0	20.813875198364258	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	38.057071685791016	collected/chrna-expand-1026-2/models/protein_060c736a85b24000a8e57f6dbe0594fd54d4436fc5861f054b63b0d1bc8534bf_single_sequence_seed20260919/model.cif
peptide_320580f928d9202331cbf9b569c599bfb19c2a848475383734f8049323230008	320580f928d9202331cbf9b569c599bfb19c2a848475383734f8049323230008	Tmem67:Chaserr	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	140	True	61.510379791259766	0.2571428571428571	0.32142857142857145	17.01348304748535	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	60.38761520385742	collected/chrna-expand-1026-2/models/protein_320580f928d9202331cbf9b569c599bfb19c2a848475383734f8049323230008_single_sequence_seed20260919/model.cif
peptide_1307fa2e87e575960688c2faed250c8108353cc704a8db3025f813ca6e8aea3d	1307fa2e87e575960688c2faed250c8108353cc704a8db3025f813ca6e8aea3d	Twf2:Tap1	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF00005.34	True		0.4069767441860465	148	True	41.60309600830078	0.8108108108108109	0.0	17.716575622558594	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	42.825843811035156	collected/chrna-expand-1026-2/models/protein_1307fa2e87e575960688c2faed250c8108353cc704a8db3025f813ca6e8aea3d_single_sequence_seed20260919/model.cif
peptide_ab314bf70479523592685ffff14b8442d721889b7a12c29e0c157ec7ddeb3a3b	ab314bf70479523592685ffff14b8442d721889b7a12c29e0c157ec7ddeb3a3b	Csf2rb2:Ncf4	sensitivity	domain_diversity_enriched	single_domain_hit	PF21460.4	True		not_probability_sample	152	True	47.456336975097656	0.5526315789473685	0.0	19.00555992126465	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	33.87194061279297	collected/chrna-expand-1026-2/models/protein_ab314bf70479523592685ffff14b8442d721889b7a12c29e0c157ec7ddeb3a3b_single_sequence_seed20260919/model.cif
control_84c46753e9540fb1262aa93a38df66d982ca7678f6efd8379a5848b400ea430c	84c46753e9540fb1262aa93a38df66d982ca7678f6efd8379a5848b400ea430c	Dram1:Krtcap2	control	matched_parent_fragment_control	parent_fragment				matched_control	173	True	49.599300384521484	0.5144508670520231	0.0	15.773754119873047	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-2/models/protein_84c46753e9540fb1262aa93a38df66d982ca7678f6efd8379a5848b400ea430c_single_sequence_seed20260919/model.cif
peptide_61ecbd7a8cf29444a63f38494dcd08ad81c85ad2975bb6fefb30c88ccce2167e	61ecbd7a8cf29444a63f38494dcd08ad81c85ad2975bb6fefb30c88ccce2167e	Ppp3cb:Pirb	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	176	True	45.879154205322266	0.6875	0.13068181818181818	21.73982048034668	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	33.77260208129883	collected/chrna-expand-1026-2/models/protein_61ecbd7a8cf29444a63f38494dcd08ad81c85ad2975bb6fefb30c88ccce2167e_single_sequence_seed20260919/model.cif
peptide_ae99d70e90f7ef8ba48798ca8fd4c0723329630a15512925de7145e79afefbcf	ae99d70e90f7ef8ba48798ca8fd4c0723329630a15512925de7145e79afefbcf	Mtx1:1810009A15Rik	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF10568.16;PF17172.11;PF17719.7	True		not_probability_sample	187	True	51.66899490356445	0.49732620320855614	0.0481283422459893	23.4768009185791	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	57.84041976928711	collected/chrna-expand-1026-2/models/protein_ae99d70e90f7ef8ba48798ca8fd4c0723329630a15512925de7145e79afefbcf_single_sequence_seed20260919/model.cif
peptide_1ca3218690efae66ad526e887810fab2149f8bfeaf0a5661da19864d632cc790	1ca3218690efae66ad526e887810fab2149f8bfeaf0a5661da19864d632cc790	Tspan5:Eif4e	sensitivity	domain_diversity_enriched	single_domain_hit	PF01652.25	True		not_probability_sample	206	True	74.0787124633789	0.24757281553398058	0.6553398058252428	14.616788864135742	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	39.555213928222656	collected/chrna-expand-1026-2/models/protein_1ca3218690efae66ad526e887810fab2149f8bfeaf0a5661da19864d632cc790_single_sequence_seed20260919/model.cif
peptide_601aaef9e358fa80875caa654a870b1b7a965bceea5c83e6d1b01a7851ba693f	601aaef9e358fa80875caa654a870b1b7a965bceea5c83e6d1b01a7851ba693f	Med15:Eif4g1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF09606.16;PF02020.25	True		not_probability_sample	211	True	45.140750885009766	0.7109004739336493	0.037914691943127965	21.40622901916504	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	37.668479919433594	collected/chrna-expand-1026-2/models/protein_601aaef9e358fa80875caa654a870b1b7a965bceea5c83e6d1b01a7851ba693f_single_sequence_seed20260919/model.cif
peptide_911ec4220f3a54d206463989d2a9b810e5cfc31eeec898e162e7933c221d4013	911ec4220f3a54d206463989d2a9b810e5cfc31eeec898e162e7933c221d4013	Wwox:Maf	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00397.33;PF00397.33;PF00106.32	True		not_probability_sample	224	True	54.62961959838867	0.40625	0.20535714285714285	21.153474807739258	chrna-expand-1026-2		boltz2_2.2.1_single_sequence_batch8	20260919	51.585418701171875	collected/chrna-expand-1026-2/models/protein_911ec4220f3a54d206463989d2a9b810e5cfc31eeec898e162e7933c221d4013_single_sequence_seed20260919/model.cif
